#WAVELENGTH FLUX ERROR DQ
1213.0051227778138 1.4275354580069524e-14 3.3220464902306577e-15 0
1213.0150890995099 1.0998974388882424e-14 3.022444795797944e-15 0
1213.025055421206 1.0172316819174326e-14 2.9608803236091333e-15 0
1213.035021742902 9.353226641816998e-15 2.872459613036441e-15 0
1213.044988064598 1.0584351761201444e-14 2.999611116880573e-15 0
1213.054954386294 1.3446893677216722e-14 3.254472107522841e-15 0
1213.06492070799 9.35342061236192e-15 2.863061358970181e-15 0
1213.0748870296861 9.760159057369856e-15 2.911659239044186e-15 0
1213.0848533513822 1.1403277614167005e-14 3.0783881455905384e-15 0
1213.0948196730783 1.2627842463374967e-14 3.177319899763946e-15 0
1213.1047859947744 8.11845250449578e-15 2.7542445185440786e-15 0
1213.1147523164705 1.1799467957882784e-14 3.110177715617466e-15 0
1213.1247186381665 1.1390030865904895e-14 3.0735579402088207e-15 0
1213.1346849598624 1.3028744851376322e-14 3.2180613374939307e-15 0
1213.1446512815585 9.753304866760674e-15 2.918752716460967e-15 0
1213.1546176032546 1.1799777124908532e-14 3.1054415308928935e-15 0
1213.1645839249506 6.8844470495741956e-15 2.6096062312621184e-15 0
1213.1745502466467 8.927194480336503e-15 2.819507771855312e-15 0
1213.1845165683428 1.0569172930786647e-14 2.9983075331747487e-15 0
1213.194482890039 1.3438065899840437e-14 3.2491453290757954e-15 0
1213.2044492117348 1.0571983386105637e-14 2.9892139992112633e-15 0
1213.2144155334308 8.932179269231094e-15 2.84143851365091e-15 0
1213.224381855127 7.290397330424712e-15 2.6428590507054277e-15 0
1213.234348176823 8.111046048404989e-15 2.7530182265946912e-15 0
1213.244314498519 7.28660346985396e-15 2.6651804864479467e-15 0
1213.2542808202152 8.515797354118667e-15 2.7651583263112135e-15 0
1213.2642471419113 8.926559205626062e-15 2.8367588683755668e-15 0
1213.274213463607 1.3022646214156091e-14 3.203552298382175e-15 0
1213.2841797853032 9.342734444699359e-15 2.8706848672537064e-15 0
1213.2941461069993 7.69871210374749e-15 2.7083516381871302e-15 0
1213.3041124286954 8.511637575314701e-15 2.7935940693834876e-15 0
1213.3140787503914 9.745765426497164e-15 2.9167825178256536e-15 0
1213.3240450720875 8.632609126775666e-15 2.8145102774665117e-15 0
1213.3340113937836 8.272004331239934e-15 2.7883090073090944e-15 0
1213.3439777154795 7.932037493464054e-15 2.7430240848500377e-15 0
1213.3539440371756 8.8435008488842e-15 2.8524412598775065e-15 0
1213.3639103588716 1.0144814506409926e-14 2.995351388188831e-15 0
1213.3738766805677 8.034745320516321e-15 2.7819539308640822e-15 0
1213.3838430022638 1.449665718413276e-14 3.392377965181787e-15 0
1213.3938093239599 4.633922436850409e-15 2.363684191070462e-15 0
1213.403775645656 7.621311080060339e-15 2.7202418631842125e-15 0
1213.4137419673518 9.760958656472064e-15 2.9587299187142915e-15 0
1213.423708289048 7.206182773709848e-15 2.6931927130465936e-15 0
1213.433674610744 9.764182463869314e-15 2.9459769906604307e-15 0
1213.44364093244 1.0187072980148443e-14 3.0062450789234687e-15 0
1213.4536072541362 5.541265400498636e-15 2.4697098461771245e-15 0
1213.4635735758322 8.317975350386267e-15 2.836868770900473e-15 0
1213.4735398975283 6.5808907700689884e-15 2.6481081138795626e-15 0
1213.4835062192242 7.601697185133718e-15 2.767677190538111e-15 0
1213.4934725409203 8.476059650431179e-15 2.868530438952365e-15 0
1213.5034388626163 1.0308227490726015e-14 3.0816312229873383e-15 0
1213.5134051843124 8.599773047542406e-15 2.900895567866952e-15 0
1213.5233715060085 8.104760216903414e-15 2.8582578351263018e-15 0
1213.5333378277046 9.449456360888665e-15 2.9981497732883226e-15 0
1213.5433041494007 7.176280816605877e-15 2.749150885915765e-15 0
1213.5532704710965 3.0823785178050534e-15 2.178698548137227e-15 0
1213.5632367927926 6.251209453371617e-15 2.6196005847650087e-15 0
1213.5732031144887 6.7074993257939305e-15 2.669147565256412e-15 0
1213.5831694361848 7.594213649044727e-15 2.7931603885144934e-15 0
1213.5931357578809 3.5385493820982777e-15 2.246578497980766e-15 0
1213.603102079577 4.4548677186138485e-15 2.3875201217226716e-15 0
1213.613068401273 6.763070616364443e-15 2.693534279082574e-15 0
1213.623034722969 7.197626893909632e-15 2.74211945366237e-15 0
1213.633001044665 6.758971400416206e-15 2.7018866592172118e-15 0
1213.642967366361 6.820204259206167e-15 2.712589979296954e-15 0
1213.6529336880571 6.331910093904797e-15 2.6496234558222006e-15 0
1213.6629000097532 5.876123782569626e-15 2.583427830994277e-15 0
1213.6728663314493 5.428786624883317e-15 2.5346825671874497e-15 0
1213.6828326531454 3.571337815728255e-15 2.2610195626985045e-15 0
1213.6927989748415 3.983169046331558e-15 2.306117290876218e-15 0
1213.7027652965373 3.498265765676284e-15 2.237665170276809e-15 0
1213.7127316182334 4.8459661237672084e-15 2.4082207599206195e-15 0
1213.7226979399295 5.297642207725828e-15 2.4982163165004944e-15 0
1213.7326642616256 3.5085915208197876e-15 2.2251280238662612e-15 0
1213.7426305833217 5.307532164417969e-15 2.5018998510298665e-15 0
1213.7525969050178 4.8478880415245285e-15 2.431167305978212e-15 0
1213.7625632267136 5.772835737948489e-15 2.5636851870596737e-15 0
1213.7725295484097 3.965579136632402e-15 2.3091187521248136e-15 0
1213.7824958701058 4.366047420248289e-15 2.364126977543639e-15 0
1213.7924621918019 6.023983547908231e-15 2.570659232830892e-15 0
1213.802428513498 6.079199931673844e-15 2.5659308831610817e-15 0
1213.812394835194 4.715556931207936e-15 2.3990052532127295e-15 0
1213.82236115689 2.0447631574185355e-15 1.9760363863859792e-15 0
1213.8323274785862 4.176522527750718e-15 2.2997679319035997e-15 0
1213.842293800282 6.318507491580392e-15 2.5931845917554625e-15 0
1213.8522601219781 6.294085414128682e-15 2.5722001975201844e-15 0
1213.8622264436742 3.718901119535321e-15 2.2383707487218718e-15 0
1213.8721927653703 4.564915933187022e-15 2.3614162603541886e-15 0
1213.8821590870664 7.0886984568927294e-15 2.668520760875444e-15 0
1213.8921254087625 7.528246723112562e-15 2.7253564598779707e-15 0
1213.9020917304583 7.506392426040454e-15 2.7179868497203847e-15 0
1213.9120580521544 5.320629834881362e-15 2.435580559391644e-15 0
1213.9220243738505 3.643706616675768e-15 2.212853881185836e-15 0
1213.9319906955466 2.7648650411532267e-15 2.061390837689611e-15 0
1213.9419570172427 1.919740670887327e-15 1.9178727514803946e-15 0
1213.9519233389387 3.960551572573974e-15 2.236749739419064e-15 0
1213.9618896606348 3.9611927765150455e-15 2.2368185608460283e-15 0
1213.971855982331 4.779811580037227e-15 2.3405512977644734e-15 0
1213.9818223040268 2.3287421761720908e-15 1.984755743545015e-15 0
1213.9917886257228 3.552931366267945e-15 2.177440280694081e-15 0
1214.001754947419 3.142743591340552e-15 2.1189592201915127e-15 0
1214.011721269115 3.9568047223317946e-15 2.216533180550472e-15 0
1214.021687590811 3.5489181241638544e-15 2.178846355386523e-15 0
1214.0316539125072 3.1371724438882236e-15 2.117199297485355e-15 0
1214.0416202342033 2.731130048204693e-15 2.0466954513294593e-15 0
1214.0515865558991 5.998458210042723e-15 2.5020260589390074e-15 0
1214.0615528775952 3.1423999077222035e-15 2.1105333599487006e-15 0
1214.0715191992913 4.363899768210526e-15 2.296757576809058e-15 0
1214.0814855209874 3.547821428255397e-15 2.178223786170291e-15 0
1214.0914518426835 3.960952219158025e-15 2.230635220331072e-15 0
1214.1014181643795 3.9603465906007385e-15 2.2359230352625437e-15 0
1214.1113844860756 2.7362512094037924e-15 2.0562684059410906e-15 0
1214.1213508077715 5.18255626469886e-15 2.372611071301575e-15 0
1214.1313171294676 2.737568133878536e-15 2.05636348538942e-15 0
1214.1412834511636 2.3269172436872314e-15 1.973246683374197e-15 0
1214.1512497728597 3.1388262757177376e-15 2.1097142790887057e-15 0
1214.1612160945558 2.322065227207122e-15 1.9796218768517067e-15 0
1214.171182416252 3.5454025139162754e-15 2.1635567754138725e-15 0
1214.181148737948 1.912401977432316e-15 1.9159393987782866e-15 0
1214.1911150596438 2.7283369570611218e-15 2.048584970076547e-15 0
1214.20108138134 4.360139788957664e-15 2.2793402500729046e-15 0
1214.211047703036 3.545132522164338e-15 2.1641520278175555e-15 0
1214.221014024732 3.5456451888556638e-15 2.174033514180224e-15 0
1214.2309803464282 3.5445065648163172e-15 2.173585010234653e-15 0
1214.2409466681243 1.507312705572683e-15 1.8344414884835037e-15 0
1214.2509129898203 3.950524820060851e-15 2.23953118385961e-15 0
1214.2608793115162 2.7275026296080763e-15 2.0419495257259935e-15 0
1214.2708456332123 2.7259938521707796e-15 2.052247117024001e-15 0
1214.2808119549084 3.541378472142107e-15 2.156015217567994e-15 0
1214.2907782766044 1.9130103588466812e-15 1.9129417491779536e-15 0
1214.3007445983005 1.9140858789314574e-15 1.913097179723775e-15 0
1214.3107109199966 1.5076737533664501e-15 1.8415156959007348e-15 0
1214.3206772416927 2.7297830540603217e-15 2.048816421829384e-15 0
1214.3306435633885 4.363367408003176e-15 2.2863439419972768e-15 0
1214.3406098850846 2.3311913719390766e-15 1.9865224425147507e-15 0
1214.3505762067807 3.962810609444301e-15 2.242520998405181e-15 0
1214.3605425284768 7.010025613235276e-16 1.6865807702328328e-15 0
1214.3705088501729 1.513616218887031e-15 1.8407105910843696e-15 0
1214.380475171869 2.919279994470633e-16 1.5946395789731148e-15 0
1214.390441493565 3.1420286955330693e-15 2.0865038822680433e-15 0
1214.400407815261 2.3311098450179034e-15 1.9792447354319417e-15 0
1214.410374136957 1.508731485759334e-15 1.8410273814066427e-15 0
1214.420340458653 2.7313756877593966e-15 2.0532982849115434e-15 0
1214.4303067803492 1.9183545014691454e-15 1.910544645937224e-15 0
1214.4402731020452 1.91448843133964e-15 1.911407772510476e-15 0
1214.4502394237413 2.733094952884086e-15 2.052122179664281e-15 0
1214.4602057454374 4.7697581459862654e-15 2.3363271444565162e-15 0
1214.4701720671333 2.921544484115558e-16 1.6018555585298926e-15 0
1214.4801383888293 1.5104129520387521e-15 1.83883716596328e-15 0
1214.4901047105254 2.3247998730773324e-15 1.978561815118218e-15 0
1214.5000710322215 2.7288574588072096e-15 2.0475799654846296e-15 0
1214.5100373539176 6.924644692152043e-16 1.6797603550624228e-15 0
1214.5200036756137 3.5409166274276167e-15 2.1789994565917393e-15 0
1214.5299699973098 2.729275046050206e-15 2.051820847693295e-15 0
1214.5399363190058 1.9117230805250915e-15 1.905398920782654e-15 0
1214.5499026407017 1.9092664732198172e-15 1.908370735878096e-15 0
1214.5598689623978 2.3175888698391198e-15 1.9782920351245174e-15 0
1214.5698352840939 1.908419440272563e-15 1.909069114543107e-15 0
1214.57980160579 3.535397996018018e-15 2.160253135161344e-15 0
1214.589767927486 2.85037889346962e-16 1.5956914880144862e-15 0
1214.5997342491821 2.3147981080361537e-15 1.9802967503524315e-15 0
1214.609700570878 2.3166965206291874e-15 1.980473568480171e-15 0
1214.619666892574 1.9094670082700797e-15 1.9019330737207263e-15 0
1214.6296332142701 2.3166044057961735e-15 1.973874970062823e-15 0
1214.6395995359662 1.9098113271631386e-15 1.9082153053322747e-15 0
1214.6495658576623 2.314754697597607e-15 1.97052177838288e-15 0
1214.6595321793584 1.0947372506460982e-15 1.759682042921484e-15 0
1214.6694985010545 5.976271876055291e-15 2.490197243830601e-15 0
1214.6794648227506 1.5037199094477855e-15 1.8351025976988357e-15 0
1214.6894311444464 2.3080502200618523e-15 1.9722340554857547e-15 0
1214.6993974661425 2.7148170406735223e-15 2.033759352400755e-15 0
1214.7093637878386 2.3087291169690766e-15 1.965341324877473e-15 0
1214.7193301095347 3.529464106706028e-15 2.1543478332113238e-15 0
1214.7292964312308 3.93665677313193e-15 2.2110065023278743e-15 0
1214.7392627529268 4.752045416509757e-15 2.3291697160522174e-15 0
1214.7492290746227 2.7174392429199848e-15 2.0465408678165854e-15 0
1214.7591953963188 1.488450128870277e-15 1.8308443513147515e-15 0
1214.7691617180149 4.3371123512536084e-15 2.2712595557560986e-15 0
1214.779128039711 2.7100446452904547e-15 2.027794758144427e-15 0
1214.789094361407 2.7059797341765814e-15 2.032875261762058e-15 0
1214.799060683103 6.775042580040936e-15 2.5906877503851936e-15 0
1214.8090270047992 5.1533594625234776e-15 2.3923054343581848e-15 0
1214.8189933264953 5.966138820907288e-15 2.48405540793006e-15 0
1214.8289596481911 4.745221295570203e-15 2.319875223521996e-15 0
1214.8389259698872 7.1863461091181e-15 2.620303198594756e-15 0
1214.8488922915833 7.595047129464825e-15 2.658811010442831e-15 0
1214.8588586132794 1.1254500512146524e-14 3.0226768828254917e-15 0
1214.8688249349755 5.9714641170466754e-15 2.4904685061319593e-15 0
1214.8787912566715 7.999414729253397e-15 2.690313012784166e-15 0
1214.8887575783676 1.2475398555725822e-14 3.1135448833410385e-15 0
1214.8987239000635 1.1670332702876183e-14 3.065841470059334e-15 0
1214.9086902217596 2.7933413571036743e-14 4.219497167846139e-15 0
1214.9186565434557 3.0391714942205536e-14 4.367857529656571e-15 0
1214.9286228651517 3.56785490095244e-14 4.642690074887438e-15 0
1214.9385891868478 4.747458394287196e-14 5.2275455726593246e-15 0
1214.948555508544 5.6426248358021694e-14 5.622162129159105e-15 0
1214.95852183024 6.131700643107266e-14 5.8160323006760904e-15 0
1214.9684881519358 8.937191671399766e-14 6.852721430534786e-15 0
1214.978454473632 9.997165313462009e-14 7.188247698084686e-15 0
1214.988420795328 1.146175710765862e-13 7.634176663496185e-15 0
1214.998387117024 1.3008253599722935e-13 8.095497911625189e-15 0
1215.0083534387202 1.585343726955013e-13 8.837659709679934e-15 0
1215.0183197604163 1.6914338582096206e-13 9.102144053394195e-15 0
1215.0282860821123 1.8783049117801487e-13 9.554523174699035e-15 0
1215.0382524038082 2.1954001659142686e-13 1.0262181085647377e-14 0
1215.0482187255043 2.2485281052451317e-13 1.0380964751005584e-14 0
1215.0581850472004 2.5857357162546724e-13 1.106991085711613e-14 0
1215.0681513688965 2.7161140090520286e-13 1.1321023091692087e-14 0
1215.0781176905925 2.785302641739734e-13 1.1450405680319287e-14 0
1215.0880840122886 3.0332160394497265e-13 1.1914033399163665e-14 0
1215.0980503339847 3.342209050748862e-13 1.2469721740913323e-14 0
1215.1080166556806 3.5251762988720847e-13 1.278149932220458e-14 0
1215.1179829773766 3.7691117588112277e-13 1.3187975186998869e-14 0
1215.1279492990727 3.939778733287602e-13 1.3466386446431885e-14 0
1215.1379156207688 4.138830120639647e-13 1.3782931976183237e-14 0
1215.147881942465 4.3380270621333483e-13 1.4090059346594068e-14 0
1215.157848264161 4.561603373677559e-13 1.442238425311982e-14 0
1215.167814585857 4.815921424670966e-13 1.691383171758057e-14 0
1215.177780907553 5.140140158128859e-13 1.7453705107172042e-14 0
1215.187747229249 4.725464811117241e-13 1.6770605222463444e-14 0
1215.197713550945 5.522411412710315e-13 1.8050075594345377e-14 0
1215.2076798726412 5.688123041157345e-13 1.83055017677217e-14 0
1215.2176461943372 5.741183895478785e-13 1.838739799525993e-14 0
1215.2276125160333 6.432112871837536e-13 1.9411003430698862e-14 0
1215.2375788377294 6.826014905224331e-13 1.996630637245752e-14 0
1215.2475451594255 6.852891192878074e-13 2.0000197854743058e-14 0
1215.2575114811214 7.623435303166781e-13 2.104921089046783e-14 0
1215.2674778028174 7.304962299121975e-13 2.0624008821275644e-14 0
1215.2774441245135 8.133430994677893e-13 2.1712691798052124e-14 0
1215.2874104462096 8.000995699308788e-13 2.154362910397785e-14 0
1215.2973767679057 1.1795994953392452e-12 3.3113401208323054e-14 0
1215.3073430896018 1.2581286923732393e-12 3.415901594786344e-14 0
1215.3173094112976 1.33053767656377e-12 3.508817043341994e-14 0
1215.3272757329937 1.3521503795105305e-12 3.53664749667016e-14 0
1215.3372420546898 1.4890997506247783e-12 3.024752960579212e-14 0
1215.3472083763859 1.4759614971188162e-12 3.011697811169771e-14 0
1215.357174698082 1.5568197772597436e-12 3.090326185597493e-14 0
1215.367141019778 1.6360511036206393e-12 3.165633174432442e-14 0
1215.3771073414741 1.5706415118152406e-12 3.1036107115290507e-14 0
1215.3870736631702 1.669784427914267e-12 3.197042850182526e-14 0
1215.397039984866 1.6956705137238792e-12 3.220809239429766e-14 0
1215.4070063065622 1.7661882156447262e-12 3.285145118718698e-14 0
1215.4169726282582 1.8402480060630833e-12 3.3510778245197936e-14 0
1215.4269389499543 1.8248072324034137e-12 3.3373196377641315e-14 0
1215.4369052716504 1.842501411858377e-12 3.3528504950718074e-14 0
1215.4468715933465 1.8551080810391696e-12 3.3638436274744526e-14 0
1215.4568379150423 1.9576907369506236e-12 3.4529843584039585e-14 0
1215.4668042367384 2.0157001068277225e-12 3.50213022644319e-14 0
1215.4767705584345 1.6210792474005697e-12 2.6464316239187095e-14 0
1215.4867368801306 1.6510442102032896e-12 2.6700882376959854e-14 0
1215.4967032018267 1.7183562515607487e-12 2.7222952828065937e-14 0
1215.5066695235228 1.7215960644925699e-12 2.7249309105252702e-14 0
1215.5166358452188 1.7227017338680706e-12 2.7257354224185723e-14 0
1215.526602166915 1.7595501878436837e-12 2.7537252873474118e-14 0
1215.5365684886108 1.786306129056281e-12 2.7740020702585536e-14 0
1215.5465348103069 1.845913829776058e-12 2.8184696059235098e-14 0
1215.556501132003 1.8560511200887975e-12 2.825898423684109e-14 0
1215.566467453699 1.9067104665981827e-12 2.863220050592849e-14 0
1215.5764337753951 1.9139583581212483e-12 2.868418800009917e-14 0
1215.5864000970912 1.9678442902959503e-12 2.907330477167243e-14 0
1215.596366418787 1.986093364422792e-12 2.920312104116862e-14 0
1215.6063327404831 1.975489650335449e-12 2.9125095754199345e-14 0
1215.6162990621792 1.9616433043906367e-12 2.902524412224522e-14 0
1215.6262653838753 1.9514188442232294e-12 2.8950796702445145e-14 0
1215.6362317055714 1.9630883290461254e-12 2.903572022573686e-14 0
1215.6461980272675 2.0144831983093248e-12 2.940012057590924e-14 0
1215.6561643489636 1.9553239236080877e-12 2.897828461564944e-14 0
1215.6661306706596 2.0074076949316844e-12 2.935065385178959e-14 0
1215.6760969923555 2.0941757442743958e-12 2.996177457070641e-14 0
1215.6860633140516 2.052016542797297e-12 2.9665556984656213e-14 0
1215.6960296357477 2.0916194123921095e-12 2.994381408409283e-14 0
1215.7059959574437 2.0951968458804426e-12 2.996762926243783e-14 0
1215.7159622791398 2.084578386643554e-12 2.989316151384702e-14 0
1215.725928600836 2.148525498138487e-12 3.033564813736088e-14 0
1215.735894922532 2.1302859649907635e-12 3.0209629963600174e-14 0
1215.7458612442279 2.162196637012226e-12 3.042800860992949e-14 0
1215.755827565924 2.1038062784917155e-12 3.0023021829056473e-14 0
1215.76579388762 2.1381232288147922e-12 3.026036384900892e-14 0
1215.775760209316 2.1210676444394228e-12 3.014120664212097e-14 0
1215.7857265310122 2.0395020308011658e-12 2.9572061487938284e-14 0
1215.7956928527083 2.1114277860834196e-12 3.007412840896201e-14 0
1215.8056591744044 2.083085657092476e-12 2.987561776744349e-14 0
1215.8156254961002 2.1117727792147045e-12 3.007491106740527e-14 0
1215.8255918177963 2.0870148057655635e-12 2.98989992649195e-14 0
1215.8355581394924 2.1112144150958745e-12 3.007029304377684e-14 0
1215.8455244611885 2.1058452290972918e-12 3.003029953613928e-14 0
1215.8554907828845 2.063242805772081e-12 2.973472908326079e-14 0
1215.8654571045806 2.0274192481101183e-12 2.948188974850538e-14 0
1215.8754234262767 2.0807708854542195e-12 2.985715244919335e-14 0
1215.8853897479726 2.05967946691199e-12 2.970821017574815e-14 0
1215.8953560696687 2.077784342149891e-12 2.98344926237884e-14 0
1215.9053223913647 1.997947380455445e-12 2.927022299125011e-14 0
1215.9152887130608 2.037853609818119e-12 2.9552376442244094e-14 0
1215.925255034757 1.9839698460477617e-12 2.916828427011395e-14 0
1215.935221356453 1.991912928003825e-12 2.9224835577804434e-14 0
1215.945187678149 1.9574084107049083e-12 2.897683788337553e-14 0
1215.955153999845 1.8945266362646596e-12 2.8518623552097055e-14 0
1215.965120321541 1.9041027435329205e-12 2.858727387840612e-14 0
1215.975086643237 1.8829965798411452e-12 2.843255484026065e-14 0
1215.9850529649332 1.8796496477346825e-12 2.8407975638197226e-14 0
1215.9950192866293 1.8738808248153216e-12 2.836569175347029e-14 0
1216.0049856083253 1.8325042004663228e-12 2.8057229459134587e-14 0
1216.0149519300214 1.8081125789312646e-12 2.7875535809750857e-14 0
1216.0249182517173 1.7829279719272506e-12 2.7684460423443337e-14 0
1216.0348845734134 1.7366697272966358e-12 2.7333715938446593e-14 0
1216.0448508951094 1.7134453578204756e-12 2.7154609127683776e-14 0
1216.0548172168055 1.6303657642685598e-12 2.650610037447515e-14 0
1216.0647835385016 1.6314176572163053e-12 2.6517089779932827e-14 0
1216.0747498601977 1.5710092731921477e-12 2.6032326047955613e-14 0
1216.0847161818938 1.5693054494780867e-12 2.6020753883830225e-14 0
1216.0946825035899 1.543706568823966e-12 2.5811267389381186e-14 0
1216.1046488252857 1.5327185050664771e-12 2.5721573376530533e-14 0
1216.1146151469818 1.5289924274602962e-12 2.5691684971953718e-14 0
1216.124581468678 1.4593205116542052e-12 2.5117953981394596e-14 0
1216.134547790374 1.436925448419779e-12 2.493010409655022e-14 0
1216.14451411207 1.4578541282159185e-12 2.510563134607794e-14 0
1216.1544804337661 1.3696093955142818e-12 2.435762840881893e-14 0
1216.164446755462 1.3103914654755133e-12 2.3840636767264584e-14 0
1216.174413077158 1.2556479293823752e-12 2.3354473736858505e-14 0
1216.1843793988542 1.2324528333648721e-12 2.3146471244133056e-14 0
1216.1943457205502 1.1603591351661002e-12 2.2480459402102367e-14 0
1216.2043120422463 1.1408217035976942e-12 2.229832021338838e-14 0
1216.2142783639424 1.126583310147311e-12 2.2163259115882787e-14 0
1216.2242446856385 1.0800005638064714e-12 2.1715055019974963e-14 0
1216.2342110073346 1.0103360205751533e-12 2.102725240834321e-14 0
1216.2441773290304 9.527948091961336e-13 2.0440646516985822e-14 0
1216.2541436507265 9.235770785306907e-13 2.0137938964493764e-14 0
1216.2641099724226 8.887091908736655e-13 1.9767927868078773e-14 0
1216.2740762941187 8.259350234990359e-13 1.9087089561339345e-14 0
1216.2840426158148 8.031817398668206e-13 1.88338910846143e-14 0
1216.2940089375109 8.055496916216376e-13 1.8859417269512756e-14 0
1216.3039752592067 7.157457677757495e-13 1.7823314709970034e-14 0
1216.3139415809028 6.537227898763265e-13 1.7068181449361036e-14 0
1216.3239079025989 6.596906181044471e-13 1.714190719709005e-14 0
1216.333874224295 6.050817399211317e-13 1.6452532492308193e-14 0
1216.343840545991 5.791145557890176e-13 1.6114181793395674e-14 0
1216.3538068676871 5.115183450421501e-13 1.5191900133173196e-14 0
1216.3637731893832 5.098134371259166e-13 1.5166899108702038e-14 0
1216.3737395110793 4.932206444478726e-13 1.4931012291352977e-14 0
1216.3837058327751 4.5072485240632565e-13 1.4307491010088352e-14 0
1216.3936721544712 4.5390267607893497e-13 1.435034748908763e-14 0
1216.4036384761673 4.247874296238463e-13 1.3912795679524477e-14 0
1216.4136047978634 4.008771667483174e-13 1.3541386978746517e-14 0
1216.4235711195595 3.62826169933092e-13 1.2915895498846579e-14 0
1216.4335374412556 3.1831696024713085e-13 1.2156323785593968e-14 0
1216.4435037629517 3.133851142998745e-13 1.2065533712109569e-14 0
1216.4534700846475 2.867030614653321e-13 1.1573322866460095e-14 0
1216.4634364063436 2.66051422429317e-13 1.1179208600498036e-14 0
1216.4734027280397 2.514640785097194e-13 1.0888228219160714e-14 0
1216.4833690497358 2.320370187224724e-13 1.0493739564635968e-14 0
1216.4933353714318 2.0452103823443563e-13 9.901687251427736e-15 0
1216.503301693128 1.834733672498659e-13 9.42765966205697e-15 0
1216.513268014824 1.7211865342269678e-13 9.155756156757709e-15 0
1216.5232343365199 1.478728977374194e-13 8.539188168957094e-15 0
1216.533200658216 1.2198214985846556e-13 7.838328544443416e-15 0
1216.543166979912 1.1022949317641278e-13 7.493727589413107e-15 0
1216.553133301608 1.0495720097073238e-13 7.333176729425791e-15 0
1216.5630996233042 8.110554599888992e-14 6.549151174985949e-15 0
1216.5730659450003 7.38023466125004e-14 6.278367447242958e-15 0
1216.5830322666964 6.006064650612361e-14 5.755107338362457e-15 0
1216.5929985883922 5.07510598487821e-14 5.3575981643478026e-15 0
1216.6029649100883 2.8121400675218573e-14 4.217896275575828e-15 0
1216.6129312317844 2.688362973532997e-14 4.148560276095959e-15 0
1216.6228975534805 1.960958522298495e-14 3.679484864851316e-15 0
1216.6328638751766 1.4344413176259167e-14 3.2732307109309714e-15 0
1216.6428301968726 8.283562095805219e-15 2.699630375203963e-15 0
1216.6527965185687 7.068722455381158e-15 2.5815554646643714e-15 0
1216.6627628402646 7.064874808218255e-15 2.596041845644788e-15 0
1216.6727291619607 1.820493396941067e-15 1.880042354231886e-15 0
1216.6826954836567 4.637333862045475e-15 2.27945883468552e-15 0
1216.6926618053528 6.2538293262774745e-15 2.4878003523481082e-15 0
1216.702628127049 2.62223549250568e-15 2.009883822958261e-15 0
1216.712594448745 2.6199042460765994e-15 2.0020163691859263e-15 0
1216.722560770441 5.447406103129861e-15 2.4068826596221945e-15 0
1216.732527092137 4.238694746079184e-15 2.241060290087641e-15 0
1216.742493413833 5.046130173598767e-15 2.3509071225776045e-15 0
1216.752459735529 2.223662021592801e-15 1.9265643683104077e-15 0
1216.7624260572252 2.621401588569108e-15 2.0022321508292393e-15 0
1216.7723923789213 2.6232061922632334e-15 2.0103738315182477e-15 0
1216.7823587006174 2.6256359062724324e-15 2.0029091419123323e-15 0
1216.7923250223134 3.029214918387111e-15 2.0649468937604214e-15 0
1216.8022913440093 3.035751895157546e-15 2.072442076552438e-15 0
1216.8122576657054 3.0356627449398474e-15 2.07224323556807e-15 0
1216.8222239874015 1.8227105056805052e-15 1.8662056475220136e-15 0
1216.8321903090975 3.0374360084149243e-15 2.0651364173823695e-15 0
1216.8421566307936 3.445275384496055e-15 2.1390671470846194e-15 0
1216.8521229524897 5.8690624924048404e-15 2.4605273737541775e-15 0
1216.8620892741858 4.254472005271216e-15 2.2524412365251866e-15 0
1216.8720555958816 2.1873234875924237e-16 1.5804929640836655e-15 0
1216.8820219175777 2.1947944505361046e-16 1.5797306344311366e-15 0
1216.8919882392738 3.450632232612728e-15 2.1335646093010186e-15 0
1216.90195456097 2.249187782974783e-15 1.9504648852248455e-15 0
1216.911920882666 2.247445012685807e-15 1.935935305564119e-15 0
1216.921887204362 3.458584813196262e-15 2.1306770739838287e-15 0
1216.9318535260581 3.060396106999673e-15 2.074024122339672e-15 0
1216.9418198477542 3.067049974316829e-15 2.0638764558733287e-15 0
1216.95178616945 2.4636705012632014e-16 1.5752967345896156e-15 0
1216.9617524911462 3.877766383957601e-15 2.1986957254724803e-15 0
1216.9717188128423 1.46841864670066e-15 1.811842649450759e-15 0
1216.9816851345383 3.483115522623457e-15 2.124566578302336e-15 0
1216.9916514562344 2.275530931150865e-15 1.9418204904816418e-15 0
1217.0016177779305 3.4844743752290895e-15 2.1372269680067094e-15 0
1217.0115840996264 3.081044440913128e-15 2.075477207360687e-15 0
1217.0215504213224 3.4850683570833516e-15 2.133233631176879e-15 0
1217.0315167430185 2.6809945915731844e-15 2.012028510380709e-15 0
1217.0414830647146 3.081233752776839e-15 2.084757088572568e-15 0
1217.0514493864107 2.2834286663510643e-15 1.953551685042877e-15 0
1217.0614157081068 3.8966391250553744e-15 2.193190434831801e-15 0
1217.0713820298029 3.899638468721602e-15 2.2042287564421822e-15 0
1217.081348351499 1.8864474056207864e-15 1.8781744348249536e-15 0
1217.0913146731948 1.0768619967228355e-15 1.7371103089430513e-15 0
1217.1012809948909 5.913211967198103e-15 2.4704133070398192e-15 0
1217.111247316587 2.6902939545428526e-15 2.012976975523397e-15 0
