#WAVELENGTH FLUX ERROR DQ
1219.5367664293474 2.3165370243252194e-14 3.95930643414151e-15 0
1219.5467326998787 2.88636302359091e-14 4.3035012368736105e-15 0
1219.5566989704098 2.2766009455214842e-14 3.933793801770211e-15 0
1219.5666652409411 2.7645607022152782e-14 4.236694477774243e-15 0
1219.5766315114722 2.07240671292689e-14 3.7972304913326625e-15 0
1219.5865977820035 2.5613852808496415e-14 4.1118380097006964e-15 0
1219.5965640525349 2.5620232660655134e-14 4.113076371869582e-15 0
1219.606530323066 2.6422413519286425e-14 4.162726478622314e-15 0
1219.6164965935973 2.357480564116419e-14 3.98287385534944e-15 0
1219.6264628641284 2.4387349100872188e-14 4.037370684626361e-15 0
1219.6364291346597 1.951122436901799e-14 3.702405576404017e-15 0
1219.6463954051908 3.0494521025079685e-14 4.393096146869434e-15 0
1219.656361675722 2.6421981532483325e-14 4.1579322721408546e-15 0
1219.6663279462534 2.3173295083506705e-14 3.95588992674876e-15 0
1219.6762942167845 2.9672072362086493e-14 4.34837661890267e-15 0
1219.6862604873158 2.4388948299076604e-14 4.035237432148701e-15 0
1219.696226757847 2.0315827741878428e-14 3.762785473016093e-15 0
1219.7061930283783 2.1118327084897887e-14 3.820620882654616e-15 0
1219.7161592989096 1.8265110154598932e-14 3.621621079609059e-15 0
1219.7261255694407 2.885204621332245e-14 4.303745605878893e-15 0
1219.736091839972 2.6419577652979018e-14 4.162093745010715e-15 0
1219.746058110503 2.2745758591511886e-14 3.925270109221991e-15 0
1219.7560243810344 2.437396259217378e-14 4.034120619207746e-15 0
1219.7659906515655 2.3560097761068065e-14 3.9776701084379834e-15 0
1219.7759569220968 2.559770497238996e-14 4.100592376776475e-15 0
1219.7859231926282 2.967054092651786e-14 4.353072993078721e-15 0
1219.7958894631593 2.8037905249475928e-14 4.256002593806905e-15 0
1219.8058557336906 2.7634299132306937e-14 4.2328989231375964e-15 0
1219.8158220042217 2.8038698072314558e-14 4.256611186979507e-15 0
1219.825788274753 2.518089530563917e-14 4.083208719599975e-15 0
1219.8357545452843 2.762634888106401e-14 4.226209056920182e-15 0
1219.8457208158154 2.559254315360939e-14 4.109828000516862e-15 0
1219.8556870863467 2.6394710459713526e-14 4.153962652233547e-15 0
1219.8656533568778 2.720734539897983e-14 4.201226667173864e-15 0
1219.8756196274092 2.3555571216997938e-14 3.975048964982705e-15 0
1219.8855858979405 2.8027774735426766e-14 4.256178776659934e-15 0
1219.8955521684716 2.43634373607712e-14 4.029978204579199e-15 0
1219.905518439003 2.3958438721436923e-14 4.004683259675344e-15 0
1219.915484709534 2.843314776332373e-14 4.2804018013690385e-15 0
1219.9254509800653 2.4761192174340557e-14 4.049006799739267e-15 0
1219.9354172505964 2.0692300005615075e-14 3.783670764396542e-15 0
1219.9453835211277 2.9241030847755936e-14 4.3263258101867985e-15 0
1219.955349791659 2.883797530200266e-14 4.300149527501325e-15 0
1219.9653160621901 2.6796463268793924e-14 4.182577119257692e-15 0
1219.9752823327215 2.8832649158830326e-14 4.298151800295226e-15 0
1219.9852486032526 2.7192979720194396e-14 4.201051754870256e-15 0
1219.9952148737839 1.9472494634537735e-14 3.702940901226682e-15 0
1220.0051811443152 2.761048564802783e-14 4.228250406323065e-15 0
1220.0151474148463 2.7203010284355782e-14 4.205581687072172e-15 0
1220.0251136853776 2.7601003961216265e-14 4.228484187416507e-15 0
1220.0350799559087 2.7605257760677376e-14 4.2283507797273145e-15 0
1220.04504622644 2.800902650817224e-14 4.252133347303847e-15 0
1220.0550124969714 2.5570322091271122e-14 4.105727514019204e-15 0
1220.0649787675025 2.556831462318613e-14 4.103480759126612e-15 0
1220.0749450380338 3.166763116384079e-14 4.46190402130669e-15 0
1220.0849113085649 3.045486294248924e-14 4.395435228353277e-15 0
1220.0948775790962 2.515785939760564e-14 4.075643021315099e-15 0
1220.1048438496273 3.0043835122636406e-14 4.3655730817978265e-15 0
1220.1148101201586 2.8014152751569023e-14 4.25141209874926e-15 0
1220.12477639069 2.6381954143527876e-14 4.153987639705491e-15 0
1220.134742661221 3.044992643447264e-14 4.392479083367359e-15 0
1220.1447089317523 3.329051918572572e-14 4.550856880328495e-15 0
1220.1546752022834 3.4517124537303615e-14 4.613719006992499e-15 0
1220.1646414728148 2.4349202125059644e-14 4.026883993222879e-15 0
1220.174607743346 3.0847195051130274e-14 4.41551414436794e-15 0
1220.1845740138772 2.474912026077629e-14 4.0535100504033444e-15 0
1220.1945402844085 3.165815455922691e-14 4.461426718240912e-15 0
1220.2045065549396 2.6775809217408075e-14 4.177526685309688e-15 0
1220.214472825471 2.3925514550777148e-14 3.999538381553721e-15 0
1220.224439096002 3.165152737344759e-14 4.454705511804449e-15 0
1220.2344053665333 3.16609023341078e-14 4.458354106224747e-15 0
1220.2443716370647 3.083414396747898e-14 4.410345549323794e-15 0
1220.2543379075958 3.328276036392887e-14 4.550391859240452e-15 0
1220.264304178127 3.327966022334192e-14 4.55006702210518e-15 0
1220.2742704486582 2.880645890010122e-14 4.2984452972114496e-15 0
1220.2842367191895 2.4329398494752838e-14 4.0248955833792e-15 0
1220.2942029897208 3.205394595042453e-14 4.4816780054603416e-15 0
1220.304169260252 2.961640535679294e-14 4.342146691575614e-15 0
1220.3141355307832 2.6769700415792477e-14 4.1755569101908484e-15 0
1220.3241018013143 2.8797554889759686e-14 4.294370645218683e-15 0
1220.3340680718456 2.880209498635697e-14 4.29832628908236e-15 0
1220.3440343423767 3.6115526530749315e-14 4.700458145406655e-15 0
1220.354000612908 2.5145123410210725e-14 4.071245226252955e-15 0
1220.3639668834394 3.5704481770237537e-14 4.675790851916715e-15 0
1220.3739331539705 3.0424681464512673e-14 4.3887224922462865e-15 0
1220.3838994245018 3.0425680963390433e-14 4.384874845083384e-15 0
1220.393865695033 2.2296029836299004e-14 3.8953054716799225e-15 0
1220.4038319655642 2.919705628526628e-14 4.317630169950286e-15 0
1220.4137982360955 2.920541480638979e-14 4.319646955397698e-15 0
1220.4237645066266 3.488652915812837e-14 4.631012031643643e-15 0
1220.433730777158 2.676052196677603e-14 4.175185062727004e-15 0
1220.443697047689 3.204619729302305e-14 4.480216026593381e-15 0
1220.4536633182204 3.1642342148167565e-14 4.458162253262194e-15 0
1220.4636295887517 2.961126894900079e-14 4.339588652074906e-15 0
1220.4735958592828 3.163836448144726e-14 4.4568099651619026e-15 0
1220.4835621298141 3.568903188927962e-14 4.672858423853321e-15 0
1220.4935284003452 3.6105934729654607e-14 4.692854754155627e-15 0
1220.5034946708765 3.121709095106444e-14 4.428307306486795e-15 0
1220.5134609414076 2.6337611968739114e-14 4.136873339006218e-15 0
1220.523427211939 3.162566576350202e-14 4.454949880809732e-15 0
1220.5333934824703 3.203633782951701e-14 4.4765983488756576e-15 0
1220.5433597530014 3.2033041177286295e-14 4.478634192564383e-15 0
1220.5533260235327 3.650442307375629e-14 4.7183987267459745e-15 0
1220.5632922940638 3.4054542904149096e-14 4.582707013211151e-15 0
1220.573258564595 3.202702724336079e-14 4.478138254773766e-15 0
1220.5832248351264 3.8111481743922926e-14 4.79862714641106e-15 0
1220.5931911056575 3.446350396361063e-14 4.6095304290683266e-15 0
1220.6031573761888 3.567141699210852e-14 4.673228577251271e-15 0
1220.61312364672 2.998959452082603e-14 4.360491307630774e-15 0
1220.6230899172513 3.607568548904226e-14 4.68160742716551e-15 0
1220.6330561877826 3.283113256084824e-14 4.52235803330165e-15 0
1220.6430224583137 2.958282558263199e-14 4.339317178015311e-15 0
1220.652988728845 3.283096315425879e-14 4.522773079445805e-15 0
1220.662954999376 2.876621128257949e-14 4.292707496026749e-15 0
1220.6729212699074 2.795640035115933e-14 4.245222405487199e-15 0
1220.6828875404385 3.241497510946684e-14 4.498212512107219e-15 0
1220.6928538109698 4.01294123798801e-14 4.90113676775367e-15 0
1220.7028200815012 3.444743066640353e-14 4.6063557495820175e-15 0
1220.7127863520323 3.5262560964732445e-14 4.6496891081306e-15 0
1220.7227526225636 3.44522214847532e-14 4.609782421370135e-15 0
1220.7327188930947 2.5511131428916992e-14 4.083044395208207e-15 0
1220.742685163626 2.8357329844214997e-14 4.268185892203737e-15 0
1220.7526514341573 3.605387269658457e-14 4.6901764359764085e-15 0
1220.7626177046884 3.038452871468103e-14 4.384560172343479e-15 0
1220.7725839752197 3.646086863960847e-14 4.7119117249194275e-15 0
1220.7825502457508 3.280587742649291e-14 4.5162250912470555e-15 0
1220.7925165162821 3.4029650299895187e-14 4.578008944969205e-15 0
1220.8024827868135 4.092340751210913e-14 4.935082460147833e-15 0
1220.8124490573446 3.76932643084138e-14 4.775830948701605e-15 0
1220.822415327876 3.160027171574334e-14 4.45176080176332e-15 0
1220.832381598407 3.077874462459676e-14 4.4046272298968805e-15 0
1220.8423478689383 3.3630928174700064e-14 4.5636847707981876e-15 0
1220.8523141394694 3.199506699619499e-14 4.470977861754152e-15 0
1220.8622804100007 3.443227216477947e-14 4.603360641080526e-15 0
1220.872246680532 2.7535548643184242e-14 4.2048015697277504e-15 0
1220.8822129510631 3.361809054335148e-14 4.5597443735275606e-15 0
1220.8921792215945 2.955612032787096e-14 4.3226683219205544e-15 0
1220.9021454921256 3.524703654487517e-14 4.649099996715785e-15 0
1220.9121117626569 3.48368828630239e-14 4.62710128052617e-15 0
1220.922078033188 3.604513809283248e-14 4.6884823700819e-15 0
1220.9320443037193 3.565596372301881e-14 4.66744291870505e-15 0
1220.9420105742506 4.009611382065764e-14 4.894843736472044e-15 0
1220.9519768447817 2.956490575359988e-14 4.3349608875675825e-15 0
1220.961943115313 3.0779039392062404e-14 4.405760559980307e-15 0
1220.9719093858441 3.4419393875849413e-14 4.601864780895675e-15 0
1220.9818756563755 3.564564686172125e-14 4.663595271542148e-15 0
1220.9918419269068 4.050799206158952e-14 4.914890888751185e-15 0
1221.0018081974379 4.2943645465814625e-14 5.034399614312242e-15 0
1221.0117744679692 3.4425736458558454e-14 4.600841141578918e-15 0
1221.0217407385003 3.6858865704600743e-14 4.732943129483278e-15 0
1221.0317070090316 3.563759327245876e-14 4.669603699753496e-15 0
1221.041673279563 3.3195515970361675e-14 4.533960267096666e-15 0
1221.051639550094 3.7257113491345403e-14 4.749489071074944e-15 0
1221.0616058206253 3.644379584352361e-14 4.7102396818815475e-15 0
1221.0715720911564 3.157590088378494e-14 4.448284578547788e-15 0
1221.0815383616878 3.642888806365194e-14 4.706944723716728e-15 0
1221.0915046322189 3.2790651162233064e-14 4.515882889936365e-15 0
1221.1014709027502 3.6438855947375226e-14 4.708842077518578e-15 0
1221.1114371732815 3.0359927489760977e-14 4.380899295945446e-15 0
1221.1214034438126 3.319515005212846e-14 4.532796867343612e-15 0
1221.131369714344 4.250286646072243e-14 5.008988202378139e-15 0
1221.141335984875 3.8874465305887076e-14 4.834505344474384e-15 0
1221.1513022554063 3.7233216997837465e-14 4.749367945363486e-15 0
1221.1612685259377 3.318550742905692e-14 4.5344595930190724e-15 0
1221.1712347964688 3.9673200434488937e-14 4.8700252476010196e-15 0
1221.181201067 3.885599998763693e-14 4.831794415526697e-15 0
1221.1911673375312 3.92643952290897e-14 4.852644555039835e-15 0
1221.2011336080625 4.859508317121321e-14 5.292127599722729e-15 0
1221.2110998785938 3.9266024920480216e-14 4.8532971939256944e-15 0
1221.221066149125 4.453237773113447e-14 5.10818423083109e-15 0
1221.2310324196562 4.77643098684144e-14 5.25467603795988e-15 0
1221.2409986901873 4.535245809000714e-14 5.1474971474955306e-15 0
1221.2509649607186 4.452072255778025e-14 5.105916300114817e-15 0
1221.2609312312497 3.9657388023429593e-14 4.868921987187221e-15 0
1221.270897501781 3.196573255116568e-14 4.4683279191786666e-15 0
1221.2808637723124 3.5200168517837693e-14 4.63920029914475e-15 0
1221.2908300428435 3.601325238456604e-14 4.683547556131196e-15 0
1221.3007963133748 4.2495141520243473e-14 5.010840663433784e-15 0
1221.310762583906 3.194956777440028e-14 4.4598804595956994e-15 0
1221.3207288544372 3.682619056162746e-14 4.727378970052765e-15 0
1221.3306951249685 3.964987653525334e-14 4.8705978418733635e-15 0
1221.3406613954996 3.438097584949375e-14 4.5968211232112494e-15 0
1221.350627666031 3.357464114128912e-14 4.555256369456534e-15 0
1221.360593936562 3.276669707048471e-14 4.5113703219098675e-15 0
1221.3705602070934 3.437496530370003e-14 4.5927930580305816e-15 0
1221.3805264776247 3.398422900513162e-14 4.5779085715649554e-15 0
1221.3904927481558 4.206952779303892e-14 4.988592072524729e-15 0
1221.4004590186871 3.558798085867218e-14 4.660514612712984e-15 0
1221.4104252892182 3.7207297789651483e-14 4.744837589645097e-15 0
1221.4203915597495 4.044756134300061e-14 4.909614720522738e-15 0
1221.4303578302806 3.517890799086161e-14 4.637419412373148e-15 0
1221.440324100812 4.6130827158425217e-14 5.1781673634826615e-15 0
1221.4502903713433 4.0847164382460874e-14 4.927130091322536e-15 0
1221.4602566418744 3.761279617842464e-14 4.765956662118988e-15 0
1221.4702229124057 4.0846086956551966e-14 4.92737107219603e-15 0
1221.4801891829368 4.124683857268871e-14 4.947477516781479e-15 0
1221.490155453468 4.2064896216883335e-14 4.9867938215777084e-15 0
1221.5001217239992 3.43620497453203e-14 4.597082856391951e-15 0
1221.5100879945305 4.164570977568255e-14 4.967647912354446e-15 0
1221.5200542650618 3.557932757008303e-14 4.6573661912480396e-15 0
1221.530020535593 4.0835265263617845e-14 4.927902161853959e-15 0
1221.5399868061243 4.0418060879513634e-14 4.903562246598133e-15 0
1221.5499530766554 3.9209971668162716e-14 4.8406819087257625e-15 0
1221.5599193471867 3.5577203211451316e-14 4.655611138981329e-15 0
1221.569885617718 3.4347819591806425e-14 4.594129252504875e-15 0
1221.579851888249 3.5154584592748256e-14 4.634302754643726e-15 0
1221.5898181587804 3.598518848895761e-14 4.679330602603291e-15 0
1221.5997844293115 4.4060959850274195e-14 5.082407747696721e-15 0
1221.6097506998428 3.961083170451671e-14 4.8630207086437e-15 0
1221.6197169703742 4.4462866819350993e-14 5.099315372356864e-15 0
1221.6296832409053 4.528026377784676e-14 5.134626058345528e-15 0
1221.6396495114366 3.717304038913273e-14 4.739898540529657e-15 0
1221.6496157819677 3.757769513309042e-14 4.762111979571401e-15 0
1221.659582052499 3.6356459970398117e-14 4.6949697954249206e-15 0
1221.66954832303 4.2434290673312725e-14 5.0018125627654744e-15 0
1221.6795145935614 4.201543965715905e-14 4.976705235659436e-15 0
1221.6894808640927 4.890735033754798e-14 5.3007389601809896e-15 0
1221.6994471346238 3.756925868493577e-14 4.759948657424113e-15 0
1221.7094134051551 3.8377866829570825e-14 4.797115192600211e-15 0
1221.7193796756862 3.837516987666677e-14 4.802952520156214e-15 0
1221.7293459462176 4.3640892494808264e-14 5.0591101064824916e-15 0
1221.7393122167489 3.91705812479836e-14 4.836853319804173e-15 0
1221.74927848728 4.039273798252252e-14 4.899564674603566e-15 0
1221.7592447578113 4.364305073475787e-14 5.057511331794549e-15 0
1221.7692110283424 4.160551636826944e-14 4.9630252300448055e-15 0
1221.7791772988737 3.230710038143632e-14 4.480952945257492e-15 0
1221.789143569405 3.634385612014297e-14 4.697701053163342e-15 0
1221.7991098399361 4.483785508136405e-14 5.115910865375944e-15 0
1221.8090761104675 4.2402987723713995e-14 4.999255793814187e-15 0
1221.8190423809986 3.310579485245671e-14 4.525259121145996e-15 0
1221.8290086515299 4.118711936177549e-14 4.937636264483805e-15 0
1221.838974922061 4.038252615331042e-14 4.9010579936895754e-15 0
1221.8489411925923 4.307591135459428e-14 5.082668210328002e-15 0
1221.8589074631236 4.1618218474346463e-14 5.004127927326794e-15 0
1221.8688737336547 4.029145317082164e-14 4.954771317490286e-15 0
1221.878840004186 3.764571187875494e-14 4.833988654376559e-15 0
1221.8888062747171 4.4837180843138036e-14 5.196923637550187e-15 0
1221.8987725452484 4.348710858103656e-14 5.1489078808691826e-15 0
1221.9087388157798 3.564109998886039e-14 4.756009107186434e-15 0
1221.9187050863109 4.083141295777373e-14 5.0270109459133426e-15 0
1221.9286713568422 4.250032875001246e-14 5.116182339435539e-15 0
1221.9386376273733 4.3362171221316553e-14 5.192408951941322e-15 0
1221.9486038979046 3.898726298940704e-14 4.9954640508258034e-15 0
1221.958570168436 4.068096635381421e-14 5.0823243149514166e-15 0
1221.968536438967 4.334160864948901e-14 5.2413433158536235e-15 0
1221.9785027094983 4.3254604813278835e-14 5.25611811155258e-15 0
1221.9884689800294 4.2547474603856633e-14 5.230505952809978e-15 0
1221.9984352505608 3.914024391594474e-14 5.05606587007006e-15 0
1222.0084015210919 4.0045803451722525e-14 5.11334393202929e-15 0
1222.0183677916232 4.1523855615890545e-14 5.1943401870610615e-15 0
1222.0283340621545 4.6198915054857306e-14 5.4341504610218045e-15 0
1222.0383003326856 4.8169852302900815e-14 5.5179406542300944e-15 0
1222.048266603217 3.540141676984174e-14 4.8533687682097374e-15 0
1222.058232873748 3.955966413823897e-14 5.106869212180478e-15 0
1222.0681991442793 4.4198921188591186e-14 5.3282332261323905e-15 0
1222.0781654148104 4.671056361258037e-14 5.445044575272916e-15 0
1222.0881316853418 4.478625722234911e-14 5.340414406946855e-15 0
1222.098097955873 3.339763158410371e-14 4.728789279909943e-15 0
1222.1080642264042 4.358913200546745e-14 5.2858146631668424e-15 0
1222.1180304969355 4.734183693937827e-14 5.4817566772728116e-15 0
1222.1279967674666 4.5320128536476337e-14 5.367812534658742e-15 0
1222.137963037998 4.942611397202798e-14 5.553801064601526e-15 0
1222.1479293085292 3.9704676178808906e-14 5.0682063933030555e-15 0
1222.1578955790603 4.853902653076392e-14 5.533124143326101e-15 0
1222.1678618495916 4.186221478513254e-14 5.181139602094577e-15 0
1222.1778281201227 4.4049033626376854e-14 5.289539914068867e-15 0
1222.187794390654 5.31216543463945e-14 5.71768288165392e-15 0
1222.1977606611854 4.285575393907573e-14 5.239994839401595e-15 0
1222.2077269317165 4.3448212828098645e-14 5.2712389202104904e-15 0
1222.2176932022478 4.470187918827542e-14 5.328123958882195e-15 0
1222.227659472779 4.2629169237553416e-14 5.217052528508738e-15 0
1222.2376257433102 4.791110406630536e-14 5.468469271429233e-15 0
1222.2475920138413 4.142393622130064e-14 5.17687225010631e-15 0
1222.2575582843726 5.094677528157468e-14 5.6072704429134274e-15 0
1222.267524554904 4.9635842717899933e-14 5.548450780990194e-15 0
1222.277490825435 3.5083745533303484e-14 4.817405866851688e-15 0
1222.2874570959664 5.3072617915012055e-14 5.680900475919402e-15 0
1222.2974233664975 4.823317309790576e-14 5.438028601370808e-15 0
1222.3073896370288 4.4261388174385297e-14 5.242264040667289e-15 0
1222.31735590756 3.603548191723378e-14 4.79886770376808e-15 0
1222.3273221780912 4.257985836749606e-14 5.097562861188995e-15 0
1222.3372884486225 4.4084476873021763e-14 5.181404299890594e-15 0
1222.3472547191536 5.169266910679503e-14 5.553661727681703e-15 0
1222.357220989685 4.6616055064457526e-14 5.282847930269084e-15 0
1222.3671872602163 4.765795641155715e-14 5.319224183705394e-15 0
1222.3771535307474 4.957142416819535e-14 5.397445135285487e-15 0
1222.3871198012787 4.196001320922252e-14 5.0122086216436e-15 0
1222.3970860718098 4.8067561216058596e-14 5.299495092297947e-15 0
1222.407052342341 4.545460009905064e-14 5.170963771782737e-15 0
1222.4170186128722 4.7050498263104257e-14 5.218904142531436e-15 0
1222.4269848834035 4.360604555935822e-14 5.0552743177808505e-15 0
1222.4369511539348 4.8729161710499985e-14 5.304121162739376e-15 0
1222.446917424466 4.700043183965795e-14 5.218923624289223e-15 0
1222.4568836949973 4.472360727743839e-14 5.102260082397994e-15 0
1222.4668499655284 5.116202668226273e-14 5.3927428318788044e-15 0
1222.4768162360597 4.916432319308599e-14 5.305564083365024e-15 0
1222.486782506591 4.7132792596127696e-14 5.213086720249694e-15 0
1222.496748777122 3.947403927166693e-14 4.84832722810768e-15 0
1222.5067150476534 4.954709060568663e-14 5.3232933299840034e-15 0
1222.5166813181845 4.632828747908914e-14 5.176447463083262e-15 0
1222.5266475887158 4.3493725602420513e-14 5.0428805316966255e-15 0
1222.5366138592472 5.116864370364668e-14 5.394534730078721e-15 0
1222.5465801297782 4.228727963498727e-14 4.980728642158894e-15 0
1222.5565464003096 3.8255551883855515e-14 4.7864328365859136e-15 0
1222.5665126708407 3.9457982915118775e-14 4.845932242449318e-15 0
1222.576478941372 4.106547187802262e-14 4.920762521141552e-15 0
1222.586445211903 4.6718651083160756e-14 5.194648930570336e-15 0
1222.5964114824344 4.75178537739495e-14 5.2293209537167696e-15 0
1222.6063777529657 5.075475291243213e-14 5.375302423494838e-15 0
1222.6163440234968 4.470560952137513e-14 5.09843445809172e-15 0
1222.6263102940281 5.1943482338740604e-14 5.423116162817923e-15 0
1222.6362765645592 4.4699731112721186e-14 5.100719329466938e-15 0
1222.6462428350906 4.106222943590053e-14 4.9245390175368855e-15 0
1222.6562091056217 4.1464803866939764e-14 4.94492752409377e-15 0
1222.666175376153 5.717924370747182e-14 5.649057119300324e-15 0
1222.6761416466843 4.8720986148493087e-14 5.283415865860218e-15 0
1222.6861079172154 4.9923562869423274e-14 5.336597676486527e-15 0
1222.6960741877467 5.074616061021518e-14 5.367225540826295e-15 0
1222.7060404582778 4.064353766194094e-14 4.89864267924048e-15 0
1222.7160067288091 4.266962353111428e-14 5.003233884050967e-15 0
1222.7259729993405 4.14454508581609e-14 4.939590369493121e-15 0
1222.7359392698716 4.467616326799678e-14 5.095085289818276e-15 0
1222.7459055404029 4.507416710925263e-14 5.114077886078086e-15 0
1222.755871810934 5.1132234839441904e-14 5.390208932817093e-15 0
1222.7658380814653 5.03179346334013e-14 5.35437054530229e-15 0
1222.7758043519966 5.272327103437828e-14 5.457179169275281e-15 0
1222.7857706225277 4.9913354428342965e-14 5.335149250146722e-15 0
1222.795736893059 4.870564129962063e-14 5.280853591194774e-15 0
1222.8057031635901 4.7083285214426576e-14 5.2083128425589684e-15 0
1222.8156694341214 5.030287438759912e-14 5.3467743538313135e-15 0
1222.8256357046525 4.466966144309366e-14 5.0965866557172845e-15 0
1222.8356019751839 5.51293358836899e-14 5.560249949945447e-15 0
1222.8455682457152 4.7887400696309396e-14 5.244994874889237e-15 0
1222.8555345162463 4.625753989920267e-14 5.167703118452282e-15 0
1222.8655007867776 5.1505068249637145e-14 5.404339983476137e-15 0
1222.8754670573087 4.7046097079910323e-14 5.198932376184601e-15 0
1222.88543332784 4.8281586113039024e-14 5.260266455411758e-15 0
1222.8953995983713 4.948978713273898e-14 5.312871013084513e-15 0
1222.9053658689024 4.9460012230577097e-14 5.309006848779139e-15 0
1222.9153321394338 5.310497457359717e-14 5.4745666381000434e-15 0
1222.9252984099649 5.027897789409118e-14 5.3480931841301885e-15 0
1222.9352646804962 5.02718763698614e-14 5.347469344364536e-15 0
1222.9452309510275 5.2281360393268556e-14 5.4334711405981066e-15 0
1222.9551972215586 5.349522636931975e-14 5.488786203702075e-15 0
1222.96516349209 5.3906759020809145e-14 5.508910435979416e-15 0
1222.975129762621 4.5441000138049525e-14 5.1246306460514535e-15 0
1222.9850960331523 5.51058595185238e-14 5.558734608002809e-15 0
1222.9950623036834 5.0670242741218674e-14 5.366410271614563e-15 0
1223.0050285742147 4.3022002789699226e-14 5.0161371604529655e-15 0
1223.014994844746 5.2680021532091476e-14 5.4547020214210356e-15 0
1223.0249611152772 5.1478451086302626e-14 5.403022847243156e-15 0
1223.0349273858085 4.904458661566212e-14 5.291802762587457e-15 0
1223.0448936563396 4.864908999193014e-14 5.270925518020006e-15 0
1223.054859926871 5.910541018205526e-14 5.719237187112132e-15 0
1223.0648261974022 5.2273984430363865e-14 5.4338620463032644e-15 0
1223.0747924679333 4.743940158237481e-14 5.219733811303272e-15 0
1223.0847587384646 5.507344526169827e-14 5.5537222905374314e-15 0
1223.0947250089957 5.065663939208577e-14 5.363774728599181e-15 0
1223.104691279527 5.063860097844104e-14 5.358141112466993e-15 0
1223.1146575500584 4.301127935258699e-14 5.014798848396304e-15 0
1223.1246238205895 5.105344044655652e-14 5.382781724419094e-15 0
1223.1345900911208 4.9040673323445805e-14 5.2930080904713996e-15 0
1223.144556361652 5.3477377691055206e-14 5.482976828233331e-15 0
1223.1545226321832 4.944337650349302e-14 5.311347624328876e-15 0
1223.1644889027143 4.94512810149568e-14 5.3119968750829465e-15 0
1223.1744551732456 4.1396478801282444e-14 4.93570672342996e-15 0
1223.184421443777 5.34510349663956e-14 5.48521850092824e-15 0
1223.194387714308 4.7829998967539866e-14 5.23865737437788e-15 0
1223.2043539848394 5.1443641420302264e-14 5.398727119651156e-15 0
1223.2143202553705 5.706723884679049e-14 5.637274467487543e-15 0
1223.2242865259018 4.8224353790858945e-14 5.2540835384132754e-15 0
1223.2342527964329 4.9820133370299946e-14 5.325996212118692e-15 0
1223.2442190669642 5.38463689598017e-14 5.5022074407513194e-15 0
1223.2541853374955 4.741053808766417e-14 5.217697967614546e-15 0
1223.2641516080266 5.707203644140374e-14 5.6374032164955255e-15 0
1223.274117878558 4.660724253367429e-14 5.181169671764204e-15 0
1223.284084149089 5.020986000559523e-14 5.3419492306472794e-15 0
1223.2940504196204 5.062123680302233e-14 5.361594042276475e-15 0
1223.3040166901517 5.704902425029273e-14 5.636930572110958e-15 0
1223.3139829606828 5.3022626030465106e-14 5.461500307855699e-15 0
1223.323949231214 5.102100247280847e-14 5.3794732137271185e-15 0
1223.3339155017452 6.06657600673785e-14 5.7841830148263815e-15 0
1223.3438817722765 4.1372724609309644e-14 4.9336170931490834e-15 0
1223.3538480428078 4.538348660093096e-14 5.1224491126958e-15 0
1223.363814313339 5.30056921477836e-14 5.459060852967606e-15 0
1223.3737805838703 3.574020961995272e-14 4.6499148424110435e-15 0
1223.3837468544014 5.542109807643754e-14 5.566496817931447e-15 0
1223.3937131249327 5.4629854107221196e-14 5.534070702644658e-15 0
1223.4036793954638 4.457647087823674e-14 5.086570067599529e-15 0
1223.413645665995 4.617652289186369e-14 5.1573396703426255e-15 0
1223.4236119365264 4.9382928844245166e-14 5.302584644973057e-15 0
1223.4335782070575 5.09972076232542e-14 5.3754375252499254e-15 0
1223.4435444775888 6.666744928459853e-14 6.016108259081134e-15 0
1223.45351074812 5.0194532097381714e-14 5.340373325848913e-15 0
1223.4634770186512 5.25990655111247e-14 5.442890146971574e-15 0
1223.4734432891826 4.2559875166204436e-14 4.98897281383452e-15 0
1223.4834095597137 4.4162661402185124e-14 5.065696211163867e-15 0
1223.493375830245 5.420087596515015e-14 5.5128766677549346e-15 0
1223.503342100776 5.904212665649999e-14 5.715342529620656e-15 0
1223.5133083713074 5.1385406211112636e-14 5.391562067950332e-15 0
1223.5232746418387 4.7380322728369714e-14 5.214384798241361e-15 0
1223.5332409123698 6.222579824457716e-14 5.8443079545213335e-15 0
1223.5432071829011 5.380590450184547e-14 5.497325989876293e-15 0
1223.5531734534322 4.415367607668065e-14 5.062566000907289e-15 0
1223.5631397239636 4.8964619929177736e-14 5.285275526695915e-15 0
1223.5731059944947 4.735562663575957e-14 5.210108975923621e-15 0
1223.583072265026 5.3389889351999203e-14 5.479476041062329e-15 0
1223.5930385355573 5.137535362409462e-14 5.389817180078988e-15 0
1223.6030048060884 4.375292107241212e-14 5.044123552546721e-15 0
1223.6129710766197 5.537583941199985e-14 5.561546757387693e-15 0
1223.6229373471508 4.977762248074315e-14 5.3189599094258504e-15 0
1223.6329036176821 5.4972909227122765e-14 5.5445544294328245e-15 0
1223.6428698882135 4.6948732336689336e-14 5.189654400796851e-15 0
1223.6528361587445 4.453012801162656e-14 5.075504005660125e-15 0
1223.6628024292759 5.2154915314902434e-14 5.424015711807907e-15 0
1223.672768699807 5.095536419565984e-14 5.3707212457996135e-15 0
1223.6827349703383 5.858409867246991e-14 5.694893883724517e-15 0
1223.6927012408696 5.1768112637341074e-14 5.4075205921930766e-15 0
