1395.8500 0.8906 0.9803
1395.8600 0.9697 0.9806
1395.8700 0.9749 0.9808
1395.8800 0.9846 0.9811
1395.8900 0.9371 0.9813
1395.9000 0.9916 0.9815
1395.9100 0.9268 0.9817
1395.9200 0.9815 0.9820
1395.9300 0.9799 0.9822
1395.9400 0.9440 0.9824
1395.9500 0.9092 0.9826
1395.9600 0.9203 0.9828
1395.9700 0.9383 0.9830
1395.9800 0.9512 0.9832
1395.9900 0.9788 0.9834
1396.0000 0.9992 0.9835
1396.0100 1.0643 0.9837
1396.0200 0.9637 0.9839
1396.0300 0.9848 0.9841
1396.0400 0.9803 0.9842
1396.0500 1.0311 0.9844
1396.0600 0.9981 0.9846
1396.0700 1.0468 0.9847
1396.0800 1.0699 0.9849
1396.0900 0.9727 0.9850
1396.1000 0.9537 0.9852
1396.1100 0.9759 0.9853
1396.1200 0.9961 0.9855
1396.1300 1.0523 0.9856
1396.1400 0.9819 0.9858
1396.1500 0.8795 0.9859
1396.1600 1.0110 0.9860
1396.1700 1.0258 0.9862
1396.1800 1.0960 0.9863
1396.1900 0.9931 0.9864
1396.2000 1.0312 0.9866
1396.2100 0.9756 0.9867
1396.2200 1.0658 0.9868
1396.2300 1.1812 0.9869
1396.2400 1.0349 0.9871
1396.2500 1.0249 0.9872
1396.2600 1.0100 0.9873
1396.2700 1.0852 0.9874
1396.2800 0.9193 0.9875
1396.2900 0.9870 0.9876
1396.3000 1.0292 0.9878
1396.3100 1.0127 0.9879
1396.3200 0.9126 0.9880
1396.3300 0.9703 0.9881
1396.3400 1.0664 0.9882
1396.3500 1.0247 0.9883
1396.3600 1.0465 0.9884
1396.3700 1.0630 0.9885
1396.3800 1.0421 0.9886
1396.3900 1.0541 0.9887
1396.4000 0.9836 0.9888
1396.4100 1.0229 0.9889
1396.4200 1.0132 0.9890
1396.4300 1.0297 0.9891
1396.4400 1.0040 0.9892
1396.4500 1.0110 0.9893
1396.4600 0.9627 0.9893
1396.4700 0.9827 0.9894
1396.4800 0.9759 0.9895
1396.4900 1.0364 0.9896
1396.5000 1.0393 0.9897
1396.5100 0.9418 0.9898
1396.5200 0.9204 0.9898
1396.5300 0.9831 0.9899
1396.5400 1.0493 0.9900
1396.5500 1.0496 0.9900
1396.5600 0.9870 0.9901
1396.5700 1.0057 0.9902
1396.5800 0.9545 0.9903
1396.5900 0.9376 0.9903
1396.6000 0.9923 0.9904
1396.6100 0.9067 0.9904
1396.6200 0.9681 0.9905
1396.6300 1.0523 0.9906
1396.6400 1.0322 0.9906
1396.6500 0.9626 0.9907
1396.6600 0.9713 0.9908
1396.6700 1.0271 0.9908
1396.6800 1.0175 0.9909
1396.6900 0.9482 0.9909
1396.7000 1.0027 0.9910
1396.7100 0.9806 0.9910
1396.7200 1.0181 0.9911
1396.7300 0.9612 0.9912
1396.7400 0.9598 0.9912
1396.7500 0.9720 0.9913
1396.7600 1.0303 0.9913
1396.7700 0.9352 0.9914
1396.7800 0.9092 0.9914
1396.7900 0.9722 0.9915
1396.8000 0.9755 0.9915
1396.8100 1.0233 0.9916
1396.8200 1.0137 0.9916
1396.8300 0.9588 0.9917
1396.8400 0.9503 0.9917
1396.8500 0.9456 0.9917
1396.8600 1.0099 0.9918
1396.8700 1.0323 0.9918
1396.8800 0.9780 0.9919
1396.8900 1.0103 0.9919
1396.9000 1.0060 0.9920
1396.9100 0.9830 0.9920
1396.9200 1.0190 0.9921
1396.9300 0.9849 0.9921
1396.9400 0.9300 0.9922
1396.9500 0.9124 0.9922
1396.9600 0.9340 0.9923
1396.9700 0.9495 0.9923
1396.9800 0.9505 0.9924
1396.9900 0.9529 0.9924
1397.0000 0.9707 0.9924
1397.0100 0.9711 0.9925
1397.0200 0.9696 0.9925
1397.0300 1.0321 0.9926
1397.0400 1.0639 0.9926
1397.0500 1.0964 0.9927
1397.0600 1.0844 0.9927
1397.0700 1.0218 0.9928
1397.0800 1.0224 0.9928
1397.0900 0.9956 0.9928
1397.1000 0.9386 0.9929
1397.1100 0.9457 0.9929
1397.1200 0.9498 0.9930
1397.1300 0.9447 0.9930
1397.1400 0.9693 0.9930
1397.1500 0.9963 0.9931
1397.1600 0.9643 0.9931
1397.1700 0.9355 0.9931
1397.1800 0.9730 0.9932
1397.1900 0.9303 0.9932
1397.2000 0.9666 0.9932
1397.2100 0.9915 0.9933
1397.2200 0.9698 0.9933
1397.2300 1.0343 0.9933
1397.2400 1.0233 0.9934
1397.2500 0.9444 0.9934
1397.2600 0.9434 0.9934
1397.2700 0.9393 0.9935
1397.2800 0.9654 0.9935
