ID,ra,dec,pmRA,pmDEC,Tmag
1100780867,238.135436814125,20.4542239399599,-20.395,7.72993,17.1417
284760803,238.758350428754,24.739477601161,-13.5828,-9.09057,16.3549
258109577,238.916666854534,27.2649519953313,18.5294,-13.2272,16.9947
258175685,239.535408657264,26.7071577675106,-1.37972,-5.34138,16.8372
258148088,239.54688312828,25.6342162170003,-39.4957,7.65863,16.9048
24054396,240.249275083815,36.4360833344146,23.2397,-4.59148,16.7416
161827828,240.888062966645,54.1993763642214,0.0,0.0,15.9427
445891567,240.994869017606,18.4788926269723,3.59346,-26.3492,16.2492
219473470,241.417391474121,46.1793926713567,-45.7916,15.1634,15.7735
284385209,241.649574625299,23.528830693807,-6.9511,-15.624,17.2393
236325190,241.687582091985,28.790577020729,-12.1769,-19.6485,17.3713
284427722,241.852786278419,19.4135521277461,7.17003,-3.6829,16.1757
157123645,242.212236777573,17.5836180711383,-19.8772,-13.443,16.6929
103866949,242.250398418105,22.9928057044445,-46.48,12.25,16.7325
219485299,242.804753424832,46.6789531668637,9.90035,26.4035,17.1563
17491421,243.127805758238,30.288509450258,-15.7767,25.6664,17.207
119972525,243.143172302144,15.9699059210709,-23.76,55.63,16.4274
459322731,243.335766878546,19.9743728430933,-15.3316,-8.82064,17.2265
135230985,243.611288888548,22.5648875827245,-72.5677,-65.5466,15.9927
135232661,243.65853106374,17.992325385862,-99.5515,39.4407,17.5105
236378678,243.772977884064,23.9628982725702,-3.34568,-25.777,16.2966
219496115,243.965042314258,45.6801338309967,-39.66,26.03,16.9767
135269267,244.23244738382,17.9230273576521,-10.6445,-5.36141,17.6651
1200264123,245.087173365518,21.7619735033954,-39.2416,-10.4653,17.2917
8347074,245.215413743156,34.637607373209,18.8961,-2.89972,15.8161
162619846,245.538859792226,50.1312568175662,-5.44819,-5.98105,16.194
1200698148,245.850302135651,34.6131575707061,-59.0348,105.445,16.7133
8413490,245.872936997711,35.9075291238136,-6.42634,10.1428,17.6276
198188273,245.976906717538,63.1111923699762,10.6959,15.1557,16.93
39941922,246.033602767825,36.8162322788345,0.0906703,4.74257,16.1781
8445641,246.204162444411,32.2839074660053,-0.31536,-9.42772,15.7895
8448962,246.492692052282,35.1765918905955,-7.77757,0.331841,16.9583
356056330,246.702333675903,23.4344319730086,0.843844,-0.987959,17.9252
120028280,246.717484895613,14.2562443274472,-22.1314,14.4948,16.6849
345644453,246.870406903127,18.6099015421741,-17.8627,13.8181,16.6379
345662551,247.144400069213,18.4966409743244,4.12012,1.71846,16.2612
233523804,247.521472464887,15.6744805701941,0.0,0.0,17.1486
8578906,247.584119449249,30.8818053827344,13.0741,31.3668,16.1751
334780397,247.595695671664,63.458260744607,-9.63652,34.7877,17.3143
345722946,248.06052591332,17.9804303576123,1.57213,3.01567,18.7041
347596077,249.048391462799,19.8762660742485,-4.48394,-5.13029,17.1563
68937044,250.059483748039,38.9143643320326,-26.53,29.18,17.1896
349441429,250.38239085084,21.4575318969607,-21.1171,20.0607,15.6766
458525022,250.762740784433,27.1887421308673,-7.47165,-1.1196,17.6706
1270749956,251.565050738952,42.3970178461152,-6.73582,-17.801,17.6716
57328853,251.990556377133,37.3033687521037,0.0240129,-2.46958,17.0034
57332480,252.276406916785,38.9759828240813,5.53579,-9.74063,17.565
353180468,253.374849734284,13.6841304844169,8.42311,-13.661,16.3543
459310177,253.747013415051,13.1736594950964,-10.8777,-38.1178,16.7026
82358050,254.50970384998,39.2697072186869,-30.4226,4.20682,17.3534
332391628,255.36404486861,25.5507801172292,-18.43,-36.99,15.7611
376790956,255.869525253086,23.6721475210172,7.52805,-6.81845,17.5534
347696743,256.165218796378,22.4687997288019,-52.5266,-34.4683,16.2093
82610478,256.248798095893,38.7424865170522,-8.65207,26.7817,17.656
347635156,256.290222907175,21.1512327736941,3.75305,-6.87265,17.3105
257306468,257.075742625252,28.6032370934649,-51.97,53.13,17.2108
232604432,257.887779159502,62.5541180874731,3.20136,-9.67585,16.7395
1400760933,260.182729101617,56.0193138200473,19.4405,-22.6835,16.9188
9783192,260.643917294288,32.2107744597868,-29.757,-12.0289,17.0746
284900652,261.025561230811,56.334189903364,5.56407,-0.67797,16.4176
219751122,261.140074639812,62.5697578379455,0.0,0.0,17.1928
356086215,261.162691461395,55.2666802099558,22.5761,1.41149,17.8742
356108113,261.174159210824,59.5175846067285,12.3079,-8.39182,17.1295
219753011,261.414678370685,63.1125338717515,-8.75,40.08,17.0105
219754591,261.468560073794,63.48518221808,-6.56564,10.8622,17.2777
219758871,262.132708627278,62.0740259276927,-0.918781,-2.87943,16.8778
219764457,262.756234192937,62.5544294655225,-4.30124,21.8297,17.3703
164307391,264.842498250232,43.917735370553,-17.34,61.25,16.5633
233744120,278.371684324791,64.5311092696684,-11.2078,-28.3121,15.601
289529085,278.721193328074,41.6327324622939,27.96,14.89,15.6599
157648893,279.619549999401,41.6022018543139,-0.0699127,-23.7223,15.7734
233529824,280.351591292695,63.4815396337179,-14.3743,100.286,15.6057
336077843,281.052616063301,41.3415071498618,-85.4601,2.36624,15.1772
1715724703,281.153978359225,41.1378624762299,-18.2925,-16.1281,17.0732
48528171,285.135883236173,49.4558742601737,-6.51109,5.58634,7.2725
394249315,289.797304072875,37.0553341983114,-39.95,-44.22,16.2448
230002808,290.775065448275,62.0529738633542,-4.29863,-3.92953,16.8699
229412393,293.087310227766,62.4295212889548,0.0,0.0,13.6522
70771600,301.053147352607,-10.2830149385269,8.86594,-9.69394,17.6759
70938253,301.414455963619,-11.4213217425067,0.0,0.0,16.4923
177776507,302.225787225046,-11.8373204993726,1.26248,-11.901,14.9191
1980752885,303.163246430057,60.2863639102989,-3.22273,-33.4078,16.914
205671631,310.32288885748,-6.47973069757144,-7.43281,0.196709,17.9177
466819007,310.409897188138,0.997786148020469,0.211866,-21.3052,16.3246
205735672,310.577172861691,-6.94403237618599,0.0,0.0,17.171
51572023,311.130977589632,-6.24448270260188,0.0,0.0,15.6367
466961548,312.116289648276,0.835854350500075,7.29706,-5.83301,17.2091
396434885,314.338744862166,0.707282312794806,1.33545,-3.33809,17.497
205785446,314.737932282522,-6.08872521383435,6.31552,-16.0674,17.4894
205785979,314.846181910433,-6.86895798974546,-39.8042,-44.7453,16.2303
354663379,317.680211918566,9.63247344743055,0.0,0.0,17.5778
248530676,318.618382589911,-1.06586473112914,-4.97977,-22.0989,17.5448
376394382,319.584417606905,1.04031374742091,0.0,0.0,17.1451
151677556,320.216347254576,-0.974246589139399,49.3238,-14.7272,16.799
387536886,320.355503493158,1.09491500532614,-1.02581,-2.13624,17.229
2024975753,320.789191833208,4.15823020908164,-13.84,-12.9401,16.0991
2024826110,321.382995096831,-1.12942213947081,6.91634,3.76556,17.6215
352817525,323.075484845378,0.533010529457905,1.66643,-11.0794,17.5875
2025167967,323.534218633027,6.84935056787141,-9.28372,-4.32466,16.4044
305440004,324.938353546571,10.4846768909458,-26.1472,-22.4122,16.2428
456780487,330.304767390742,12.4999889046117,-8.49589,-5.05953,17.5577
293019617,330.719237680108,0.14259702356716,-20.4573,-5.90241,17.4623
468229157,331.48699331047,11.6615004859928,0.0,0.0,16.8766
418928856,332.160738233831,5.10270758971294,0.0,0.0,17.1102
456780877,332.204141160837,12.3624124071928,7.92713,-1.24441,16.4426
468274656,332.332663758439,7.39963913636843,18.7032,-105.468,16.0515
468320412,333.431860432804,7.37262642663221,-10.4618,-20.4304,16.2435
422411748,334.069126646786,1.03491794452596,17.8484,-32.4893,17.5303
439843657,334.900742486073,-0.502098372227141,50.8661,-10.873,16.5544
265786399,335.285241425072,0.491043046362118,2.96998,-5.87905,17.5136
407910880,337.094778719082,39.2111120181782,-13.9756,-23.7488,16.3066
176070584,337.159853636643,-0.497724778793941,41.1563,-4.30884,17.2403
250316851,340.127127704926,-0.802985747440762,0.0,0.0,17.0477
251021789,340.159897546024,-9.59483828246106,54.5535,-34.2426,16.8293
318481148,340.412630567236,0.453058403192868,3.15265,-26.5936,16.8208
10664194,340.781644416431,31.3775612863856,3.35489,-14.5996,16.5748
434196096,341.451310353298,22.1559580016031,0.0,0.0,16.7153
100802505,342.080819717376,30.8009856667468,17.3994,5.08095,16.9968
422082428,342.377543307005,5.7243408961165,0.0,0.0,16.5924
188872731,342.822033296149,31.1610791690599,-13.7277,8.85719,14.8551
188879049,342.937645111291,30.4687979320676,1.00329,-6.05171,17.3818
436738615,344.2632,28.5119,-94.99,-125.79,17.265
257425167,344.319088012374,7.7595334923723,-6.37138,-13.1161,17.2671
278871120,345.510389195426,-0.158415748381481,19.9354,34.5262,16.9246
344107728,345.704172684454,8.18128636716743,-12.3929,-13.7661,17.0679
245347998,346.260687365227,21.9817152355662,-13.96,-5.40068,16.9946
436485504,347.773551562823,22.0357378648311,23.5748,6.58946,17.0046
301193664,350.572651032504,-0.957053519343236,-9.02992,-55.6762,17.0493
313886715,354.012545879612,-0.825755248903174,30.2171,-4.57751,17.9088
336688953,354.737000313948,7.74902123060066,23.2677,-21.9329,16.8679
250100464,354.831836488466,-0.0426411006203141,15.3799,17.1152,16.827
404522083,354.842819366992,7.73347115628466,-27.4619,-24.9759,17.1911
2053233752,354.965659162864,9.83256938766493,-41.5105,-76.1478,16.7004
8995578,355.172818127124,-11.110194089393,23.64,-84.0002,17.0056
258638324,355.477702127353,8.64807143674564,-11.7472,-13.0959,16.876
9004291,355.492160371562,-9.78803398216256,20.9399,-8.20793,15.4423
434117806,355.60696552689,15.9917776950975,-22.33,-42.23,17.2297
434120697,355.803983083306,15.6851235932516,-22.3659,-5.4427,16.0856
293308361,356.248553077729,0.463856124960462,-29.1631,-10.48,17.5236
398618621,356.708139879383,-0.342201719928989,15.4931,-17.4066,16.6711
9097525,356.95632135712,-10.5111831681395,-1.47586,-19.5197,16.2211
9099026,357.041706329343,-8.66532847480534,0.345492,-8.51051,16.856
422725905,357.614969884192,0.733002263723014,32.1843,-38.9254,16.425
248602582,358.103232509521,-0.0346973969523857,-13.5827,-8.43559,17.3247
248607279,358.475593555164,-0.0520258918216295,-6.77767,-15.4571,17.082
422787824,358.869443713628,1.00677694504449,10.0098,12.5905,16.3873
