                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "12778"          1.7999999999999999E-001          4.4000000000000000E-001          2.8699999999999998E-001                       "gfortran"                          "9.2.0"            "x86_64-linux-20.3.2"                       "20200727" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1130          7.9637083072705679E+009          6.0150418574666853E-002          5.3020971225369107E-001          3.5482907602101125E+002          9.1311691928409303E+001          1.4299992642459489E-001          2.6450400848746103E-001         -3.1154030967015108E-004         -1.0000000000000000E+000          1.1322957210564391E-001          4.4000000000000006E-001         -1.0142393555186160E+001         -1.0142393555186160E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0142393555186160E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.9491845867009715E+050         -6.6931862336186107E+033          0.0000000000000000E+000         -2.7097919974164412E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1135          7.9697550299650984E+009          6.0015984094460455E-002          5.2928053240291340E-001          3.5528019206256590E+002          9.1076318999743350E+001          1.4260081795483195E-001          2.6421893701489613E-001         -3.1141045211374762E-004         -1.0000000000000000E+000          1.1279429941545965E-001          4.4000000000000006E-001         -1.0143178615505093E+001         -1.0143178615505093E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0143178615505093E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.9364274599214072E+050         -6.6800630925568889E+033          0.0000000000000000E+000         -2.7044789848408454E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1140          7.9758662280549946E+009          5.9880087486177951E-002          5.2834126712411167E-001          3.5573718437903545E+002          9.0838418116956205E+001          1.4219771701777792E-001          2.6393044499474483E-001         -3.1105315140685319E-004         -1.0000000000000000E+000          1.1235514791974668E-001          4.4000000000000006E-001         -1.0143284366436918E+001         -1.0143284366436918E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0143284366436918E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.9235598089694336E+050         -6.6668227050549589E+033          0.0000000000000000E+000         -2.6991185040708335E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1145          7.9819119917456293E+009          5.9745779973152523E-002          5.2741279985395373E-001          3.5619007018901033E+002          9.0602884184522424E+001          1.4179940005811603E-001          2.6364517027946194E-001         -3.1162323841899832E-004         -1.0000000000000000E+000          1.1192133744782830E-001          4.4000000000000006E-001         -1.0144744415869040E+001         -1.0144744415869040E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0144744415869040E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.9108550198471264E+050         -6.6537425831977901E+033          0.0000000000000000E+000         -2.6938229081772429E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1150          7.9879641029467945E+009          5.9611881573498914E-002          5.2648646349455708E-001          3.5664350147750457E+002          9.0366525602260481E+001          1.4140167475577572E-001          2.6336101899877201E-001         -3.1067444901259744E-004         -1.0000000000000000E+000          1.1148744082051518E-001          4.4000000000000006E-001         -1.0145104077790300E+001         -1.0145104077790300E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0145104077790300E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8981621560861678E+050         -6.6402818785955194E+033          0.0000000000000000E+000         -2.6883732302006151E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1155          7.9940424803063202E+009          5.9478039698555744E-002          5.2555971756636333E-001          3.5709881522372297E+002          9.0128488376147857E+001          1.4100335311180487E-001          2.6307732967657826E-001         -3.1013986737397974E-004         -1.0000000000000000E+000          1.1105199231943733E-001          4.4000000000000006E-001         -1.0143930407600003E+001         -1.0143930407600003E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0143930407600003E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8854399769189319E+050         -6.6268343572427192E+033          0.0000000000000000E+000         -2.6829288895719510E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1160          8.0002170120677233E+009          5.9342259796104475E-002          5.2461933053493748E-001          3.5756204029706828E+002          8.9886498264342180E+001          1.4059928544869640E-001          2.6278940760579045E-001         -3.1010691286480630E-004         -1.0000000000000000E+000          1.1061034108500931E-001          4.4000000000000006E-001         -1.0145950432509764E+001         -1.0145950432509764E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0145950432509764E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8725436546162072E+050         -6.6127648998654914E+033          0.0000000000000000E+000         -2.6772327529819801E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1165          8.0063421011130066E+009          5.9208690999960886E-002          5.2369286305785745E-001          3.5802063050670222E+002          8.9645338587835283E+001          1.4020022727271164E-001          2.6250700130024796E-001         -3.0892625982300312E-004         -1.0000000000000000E+000          1.1017227952149854E-001          4.4000000000000006E-001         -1.0145371283347249E+001         -1.0145371283347249E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0145371283347249E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8597775595240378E+050         -6.5987223662662115E+033          0.0000000000000000E+000         -2.6715475167069682E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1170          8.0123746523580170E+009          5.9078874030787376E-002          5.2279027408759460E-001          3.5847024672659046E+002          8.9406149855587543E+001          1.3980976589904606E-001          2.6223399030221156E-001         -3.0959283223626777E-004         -1.0000000000000000E+000          1.0974050509263776E-001          4.4000000000000006E-001         -1.0144973931825179E+001         -1.0144973931825179E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0144973931825179E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8472314962488909E+050         -6.5843171910665118E+033          0.0000000000000000E+000         -2.6657154619702476E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1175          8.0183866899980783E+009          5.8949687447729181E-002          5.2189186784133634E-001          3.5891891929753012E+002          8.9167631098363600E+001          1.3942121177900113E-001          2.6196220777772572E-001         -3.0920221901885900E-004         -1.0000000000000000E+000          1.0931092114081817E-001          4.4000000000000006E-001         -1.0146130946494624E+001         -1.0146130946494624E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0146130946494624E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8347557534446170E+050         -6.5697435504226355E+033          0.0000000000000000E+000         -2.6598152026002569E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1180          8.0244737754732304E+009          5.8819828186523634E-002          5.2098764397386110E-001          3.5937247339937090E+002          8.8925274840726559E+001          1.3902936901214932E-001          2.6168967998221498E-001         -3.0805163461349272E-004         -1.0000000000000000E+000          1.0887623239423153E-001          4.4000000000000006E-001         -1.0146083212777810E+001         -1.0146083212777810E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0146083212777810E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8221528146258406E+050         -6.5546842184250386E+033          0.0000000000000000E+000         -2.6537183070546711E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1185          8.0305986296514759E+009          5.8690248800880175E-002          5.2008405265044266E-001          3.5982785524081640E+002          8.8680432136281880E+001          1.3863685801809592E-001          2.6141856436865424E-001         -3.0838845702622068E-004         -1.0000000000000000E+000          1.0843904820500939E-001          4.4000000000000006E-001         -1.0146416645734561E+001         -1.0146416645734561E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0146416645734561E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.8095012179073751E+050         -6.5392105172159550E+033          0.0000000000000000E+000         -2.6474536506947186E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1190          8.0366398716591768E+009          5.8563053968486788E-002          5.1919637259853169E-001          3.6027682041332059E+002          8.8438418306435651E+001          1.3825086079789808E-001          2.6115278638145256E-001         -3.0807706204572915E-004         -1.0000000000000000E+000          1.0800834760945655E-001          4.4000000000000006E-001         -1.0146634143264421E+001         -1.0146634143264421E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0146634143264421E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7970517595384616E+050         -6.5238151357332609E+033          0.0000000000000000E+000         -2.6412207027260162E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1195          8.0427182773676147E+009          5.8435577477798643E-002          5.1830616467992097E-001          3.6072853298455277E+002          8.8194532328673844E+001          1.3786350626465893E-001          2.6088664679921880E-001         -3.0798823760545591E-004         -1.0000000000000000E+000          1.0757561622184801E-001          4.4000000000000006E-001         -1.0148155010894628E+001         -1.0148155010894628E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0148155010894628E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7845557840840966E+050         -6.5080119303292957E+033          0.0000000000000000E+000         -2.6348226438580141E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1200          8.0487931864153061E+009          5.8308668601239649E-002          5.1741936965510926E-001          3.6117997527615756E+002          8.7950415677302615E+001          1.3747738569932938E-001          2.6062191480357688E-001         -3.0765191707912633E-004         -1.0000000000000000E+000          1.0714376639630863E-001          4.4000000000000006E-001         -1.0148492077824933E+001         -1.0148492077824933E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0148492077824933E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7720972734764943E+050         -6.4921540517279977E+033          0.0000000000000000E+000         -2.6284024500923064E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1205          8.0548341359466743E+009          5.8182591585029031E-002          5.1653831260970018E-001          3.6162952993815060E+002          8.7707658208625574E+001          1.3709395402357055E-001          2.6035874864985498E-001         -3.0720201549770465E-004         -1.0000000000000000E+000          1.0671520552648324E-001          4.4000000000000006E-001         -1.0148978993735108E+001         -1.0148978993735108E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0148978993735108E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7597385601242172E+050         -6.4763262187093690E+033          0.0000000000000000E+000         -2.6219944205301086E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1210          8.0609733199440393E+009          5.8056141815263550E-002          5.1565261055194600E-001          3.6208424935452143E+002          8.7459470990678383E+001          1.3670684359885740E-001          2.6009628482651509E-001         -3.0701899724416316E-004         -1.0000000000000000E+000          1.0627959460954101E-001          4.4000000000000006E-001         -1.0149581422006648E+001         -1.0149581422006648E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0149581422006648E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7472106007279085E+050         -6.4597348185441044E+033          0.0000000000000000E+000         -2.6152772544712970E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1215          8.0670916136292810E+009          5.7930527770103761E-002          5.1477234691356077E-001          3.6253752971631639E+002          8.7211887685173323E+001          1.3632197099552901E-001          2.5983568673007468E-001         -3.0618676782225148E-004         -1.0000000000000000E+000          1.0584622952416294E-001          4.4000000000000006E-001         -1.0149594755081402E+001         -1.0149594755081402E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0149594755081402E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7347572511858518E+050         -6.4431146677583987E+033          0.0000000000000000E+000         -2.6085484484851814E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1220          8.0732666302846832E+009          5.7804742426228586E-002          5.1388972291667645E-001          3.6299405252288750E+002          8.6961222623532038E+001          1.3593522261818333E-001          2.5957549837642052E-001         -3.0570419978021056E-004         -1.0000000000000000E+000          1.0540926962416704E-001          4.4000000000000006E-001         -1.0150336431986439E+001         -1.0150336431986439E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0150336431986439E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7222214785371503E+050         -6.4259090840626737E+033          0.0000000000000000E+000         -2.6015826251265883E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1225          8.0794241861622305E+009          5.7680174518197694E-002          5.1301465571858329E-001          3.6344853736752970E+002          8.6710622895289788E+001          1.3555109690478537E-001          2.5931845897009409E-001         -3.0520690488751743E-004         -1.0000000000000000E+000          1.0497407514766366E-001          4.4000000000000006E-001         -1.0150766768935670E+001         -1.0150766768935670E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0150766768935670E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.7097546169995909E+050         -6.4086714160185572E+033          0.0000000000000000E+000         -2.5946038121532618E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1230          8.0854222866348457E+009          5.7559973489030698E-002          5.1216891856703861E-001          3.6388994094714349E+002          8.6465609616601597E+001          1.3517879707055530E-001          2.5907139012374425E-001         -3.0460974812470705E-004         -1.0000000000000000E+000          1.0455048065434398E-001          4.4000000000000006E-001         -1.0150646838503325E+001         -1.0150646838503325E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0150646838503325E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6976432380060527E+050         -6.3915004038218858E+033          0.0000000000000000E+000         -2.5876519853529902E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1235          8.0914463854100161E+009          5.7439822606754440E-002          5.1132293242697113E-001          3.6433295157120040E+002          8.6219198499794430E+001          1.3480603392006743E-001          2.5882476101013879E-001         -3.0401834432243599E-004         -1.0000000000000000E+000          1.0412576511761321E-001          4.4000000000000006E-001         -1.0150723649270486E+001         -1.0150723649270486E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0150723649270486E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6855122575611208E+050         -6.3740763458713908E+033          0.0000000000000000E+000         -2.5805977108791056E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1240          8.0973634819270458E+009          5.7322408340469623E-002          5.1049557561579295E-001          3.6476769395311186E+002          8.5976809553430428E+001          1.3444107977567740E-001          2.5858412922452934E-001         -3.0382306009667562E-004         -1.0000000000000000E+000          1.0370928355396554E-001          4.4000000000000006E-001         -1.0153194465889699E+001         -1.0153194465889699E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0153194465889699E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6736293151038875E+050         -6.3566456446540492E+033          0.0000000000000000E+000         -2.5735407468235014E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1245          8.1032455576895113E+009          5.7207073960038449E-002          5.0968121640479724E-001          3.6519799274898133E+002          8.5734758435895145E+001          1.3408047730194741E-001          2.5834903482752930E-001         -3.0315712285221334E-004         -1.0000000000000000E+000          1.0329545742526289E-001          4.4000000000000006E-001         -1.0152568219496127E+001         -1.0152568219496127E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0152568219496127E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6618491743331784E+050         -6.3390487647282828E+033          0.0000000000000000E+000         -2.5664165039385757E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1250          8.1093245949817858E+009          5.7088149047522005E-002          5.0884132532709747E-001          3.6564287579867886E+002          8.5484620744340376E+001          1.3370859665963405E-001          2.5810662084951419E-001         -3.0332711526417504E-004         -1.0000000000000000E+000          1.0286877064225761E-001          4.4000000000000006E-001         -1.0154130133146527E+001         -1.0154130133146527E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0154130133146527E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6497094286953174E+050         -6.3206045880182942E+033          0.0000000000000000E+000         -2.5589492259183374E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1255          8.1154434148284264E+009          5.6969512572568069E-002          5.0800225029854440E-001          3.6608938425646818E+002          8.5232110659788518E+001          1.3333611075463034E-001          2.5786570322663116E-001         -3.0228341588414611E-004         -1.0000000000000000E+000          1.0243981470938909E-001          4.4000000000000006E-001         -1.0154649483087297E+001         -1.0154649483087297E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0154649483087297E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6375261011394704E+050         -6.3018440714950629E+033          0.0000000000000000E+000         -2.5513538750992154E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1260          8.1215837063658819E+009          5.6851383663688422E-002          5.0716573824229128E-001          3.6653641620868251E+002          8.4978137377693471E+001          1.3296397349781294E-001          2.5762656814466556E-001         -3.0251582959974074E-004         -1.0000000000000000E+000          1.0201000171534777E-001          4.4000000000000006E-001         -1.0155003036337780E+001         -1.0155003036337780E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0155003036337780E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6253366495349592E+050         -6.2828753925669996E+033          0.0000000000000000E+000         -2.5436742480028337E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1265          8.1277223642639027E+009          5.6733991431411106E-002          5.0633371230135227E-001          3.6698266857106699E+002          8.4723884450356948E+001          1.3259331907889463E-001          2.5738942705536777E-001         -3.0130219444957589E-004         -1.0000000000000000E+000          1.0158111635982611E-001          4.4000000000000006E-001         -1.0155765925651799E+001         -1.0155765925651799E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0155765925651799E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6131876087915418E+050         -6.2635606130077934E+033          0.0000000000000000E+000         -2.5358544991934385E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1270          8.1338078840322628E+009          5.6617863274260549E-002          5.0551052458351664E-001          3.6742523068720453E+002          8.4471929533401891E+001          1.3222666774403471E-001          2.5715481186878242E-001         -3.0093028410351186E-004         -1.0000000000000000E+000          1.0115704064519812E-001          4.4000000000000006E-001         -1.0157207037027083E+001         -1.0157207037027083E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0157207037027083E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.6011805815922272E+050         -6.2444457001237855E+033          0.0000000000000000E+000         -2.5281156680663099E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1275          8.1397979632682619E+009          5.6504195438194592E-002          5.0470413191747365E-001          3.6786026464046995E+002          8.4223645334643535E+001          1.3186705043974550E-001          2.5692561133593295E-001         -3.0048193713157797E-004         -1.0000000000000000E+000          1.0074043735999151E-001          4.4000000000000006E-001         -1.0157884048190473E+001         -1.0157884048190473E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0157884048190473E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5893978402984209E+050         -6.2255097666752921E+033          0.0000000000000000E+000         -2.5204492982491061E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1280          8.1458353119849806E+009          5.6390685705943820E-002          5.0389766907425093E-001          3.6829733882009560E+002          8.3972742751632055E+001          1.3150642068103716E-001          2.5669767034275881E-001         -3.0069256375766726E-004         -1.0000000000000000E+000          1.0032113435597297E-001          4.4000000000000006E-001         -1.0158265531453475E+001         -1.0158265531453475E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0158265531453475E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5775587605784253E+050         -6.2060735639960157E+033          0.0000000000000000E+000         -2.5125803902817875E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1285          8.1517632207518892E+009          5.6279168986372523E-002          5.0310566863376782E-001          3.6872718575488386E+002          8.3726801930008378E+001          1.3115271276231860E-001          2.5647334634226471E-001         -2.9972933557230702E-004         -1.0000000000000000E+000          9.9910704370177406E-002          4.4000000000000006E-001         -1.0160241521460993E+001         -1.0160241521460993E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0160241521460993E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5659701530387979E+050         -6.1870112350578743E+033          0.0000000000000000E+000         -2.5048628482015684E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1290          8.1578589526166840E+009          5.6164933704333411E-002          5.0229400195639673E-001          3.6916895339014525E+002          8.3473857577587481E+001          1.3079004204878344E-001          2.5624375702466096E-001         -2.9922588472195761E-004         -1.0000000000000000E+000          9.9489669965077160E-002          4.4000000000000006E-001         -1.0161365233015557E+001         -1.0161365233015557E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0161365233015557E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5540909775754591E+050         -6.1673123058169658E+033          0.0000000000000000E+000         -2.4968875732052490E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1295          8.1638577102312450E+009          5.6053186333510197E-002          5.0149933949166514E-001          3.6960299206085102E+002          8.3224666884410581E+001          1.3043447794161808E-001          2.5601966137236770E-001         -2.9884906840492930E-004         -1.0000000000000000E+000          9.9076182324605688E-002          4.4000000000000006E-001         -1.0161933352206935E+001         -1.0161933352206935E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0161933352206935E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5424376875905502E+050         -6.1478710295146608E+033          0.0000000000000000E+000         -2.4890166111395385E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1300          8.1698302094766321E+009          5.5941743650027957E-002          5.0070731495119758E-001          3.7003604499040500E+002          8.2977119739611339E+001          1.3008071379662189E-001          2.5579563745791611E-001         -2.9852770668456957E-004         -1.0000000000000000E+000          9.8665881823419913E-002          4.4000000000000006E-001         -1.0163626658821578E+001         -1.0163626658821578E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0163626658821578E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5308719858674675E+050         -6.1285200470759273E+033          0.0000000000000000E+000         -2.4811822052938977E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1305          8.1757071004543476E+009          5.5833875646668363E-002          4.9993853296648322E-001          3.7045926100140690E+002          8.2732203921893344E+001          1.2973536640895456E-001          2.5558066677301944E-001         -2.9811063682932748E-004         -1.0000000000000000E+000          9.8262274851039097E-002          4.4000000000000006E-001         -1.0164028358904638E+001         -1.0164028358904638E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0164028358904638E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5195274364018449E+050         -6.1090911866845766E+033          0.0000000000000000E+000         -2.4733162699127840E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1310          8.1816369953224182E+009          5.5724746908309454E-002          4.9916139014719579E-001          3.7088736424612989E+002          8.2485754446872789E+001          1.2938701974826600E-001          2.5536251665999854E-001         -2.9767738224499807E-004         -1.0000000000000000E+000          9.7856480040497212E-002          4.4000000000000006E-001         -1.0165657828437094E+001         -1.0165657828437094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.0165657828437094E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          2.5081171815574417E+050         -6.0894694879207875E+033          0.0000000000000000E+000         -2.4653722623161083E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
