wave flux_0kms flux_-120kms flux_-130kms flux_-140kms flux_-150kms ISM_attenuation
1.217950000000129876e+03 2.534689906270662133e-16 5.139421192555701204e-17 4.437424301618672760e-17 3.823135118478434908e-17 3.286852993472202935e-17 9.631852608736614085e-01
1.217955000000129985e+03 2.497372548424552994e-16 5.047769141319181485e-17 4.357142817331147525e-17 3.752978269452836499e-17 3.225687175088746164e-17 9.631852608736614085e-01
1.217960000000130094e+03 2.460524655043677103e-16 4.957590455239483777e-17 4.278174774387285607e-17 3.683989143023318876e-17 3.165556752238382590e-17 9.631852608736614085e-01
1.217965000000130203e+03 2.424141676078349859e-16 4.868864620101937916e-17 4.200501453126814532e-17 3.616150715291993555e-17 3.106446294892255156e-17 9.631852608736614085e-01
1.217970000000130312e+03 2.388219083705491334e-16 4.781571348162994023e-17 4.124104348407315476e-17 3.549446164447052061e-17 3.048340562411544160e-17 9.631852608736614085e-01
1.217975000000130422e+03 2.352752372584043158e-16 4.695690576710082346e-17 4.048965168092577183e-17 3.483858869207479821e-17 2.991224501973175759e-17 9.631852608736614085e-01
1.217980000000130531e+03 2.317737060102993785e-16 4.611202466610996054e-17 3.975065831534160747e-17 3.419372407264215240e-17 2.935083246994675663e-17 9.631852608736614085e-01
1.217985000000130640e+03 2.283168686622043686e-16 4.528087400853359019e-17 3.902388468046495124e-17 3.355970553717964141e-17 2.879902115558600671e-17 9.631852608736614085e-01
1.217990000000130749e+03 2.249042815705002174e-16 4.446325983074556408e-17 3.830915415376061727e-17 3.293637279514234081e-17 2.825666608836750803e-17 9.631852608736614085e-01
1.217995000000130858e+03 2.215355034345955549e-16 4.365899036082628497e-17 3.760629218164930660e-17 3.232356749875787611e-17 2.772362409514539815e-17 9.631852608736614085e-01
1.218000000000130967e+03 2.182100953188286932e-16 4.286787600368565282e-17 3.691512626409142236e-17 3.172113322732922478e-17 2.719975380215807919e-17 9.631852608736614085e-01
1.218005000000131076e+03 2.149276206736603754e-16 4.208972932610453027e-17 3.623548593912288768e-17 3.112891547151939285e-17 2.668491561928362338e-17 9.631852608736614085e-01
1.218010000000131186e+03 2.116876453561642886e-16 4.132436504169896748e-17 3.556720276734686753e-17 3.054676161762090605e-17 2.617897172430537843e-17 9.631852608736614085e-01
1.218015000000131295e+03 2.084897376498208177e-16 4.057159999581138960e-17 3.491011031638540041e-17 2.997452093181381927e-17 2.568178604719081708e-17 9.631852608736614085e-01
1.218020000000131404e+03 2.053334682836228614e-16 3.983125315033335664e-17 3.426404414529406449e-17 2.941204454441527657e-17 2.519322425438610229e-17 9.631852608736614085e-01
1.218025000000131513e+03 2.022184104504980765e-16 3.910314556846380939e-17 3.362884178894425730e-17 2.885918543412387580e-17 2.471315373312940009e-17 9.631852608736614085e-01
1.218030000000131622e+03 1.991441398250554133e-16 3.838710039940678872e-17 3.300434274237611505e-17 2.831579841226209195e-17 2.424144357578537167e-17 9.631852608736614085e-01
1.218035000000131731e+03 1.961102345806630173e-16 3.768294286301302248e-17 3.239038844512576314e-17 2.778174010701955705e-17 2.377796456420367628e-17 9.631852608736614085e-01
1.218040000000131840e+03 1.931162754058638826e-16 3.699050023436921343e-17 3.178682226553037989e-17 2.725686894770050018e-17 2.332258915410388559e-17 9.631852608736614085e-01
1.218045000000131949e+03 1.901618455201356161e-16 3.630960182833896624e-17 3.119348948501453112e-17 2.674104514897840424e-17 2.287519145948933947e-17 9.631852608736614085e-01
1.218050000000132059e+03 1.872465306890026707e-16 3.564007898405904532e-17 3.061023728236147306e-17 2.623413069516009828e-17 2.243564723709254684e-17 9.631852608736614085e-01
1.218055000000132168e+03 1.843699192385066673e-16 3.498176504939519110e-17 3.003691471797191380e-17 2.573598932446324198e-17 2.200383387085439977e-17 9.631852608736614085e-01
1.218060000000132277e+03 1.815316020690423005e-16 3.433449536536093393e-17 2.947337271811465175e-17 2.524648651330889092e-17 2.157963035643943790e-17 9.631852608736614085e-01
1.218065000000132386e+03 1.787311726685667892e-16 3.369810725050304765e-17 2.891946405917116221e-17 2.476548946063264012e-17 2.116291728578973616e-17 9.631852608736614085e-01
1.218070000000132495e+03 1.759682271251875581e-16 3.307243998525748262e-17 2.837504335187807608e-17 2.429286707221670944e-17 2.075357683171951139e-17 9.631852608736614085e-01
1.218075000000132604e+03 1.732423641391381073e-16 3.245733479627944505e-17 2.783996702557034894e-17 2.382848994504566388e-17 2.035149273255258924e-17 9.631852608736614085e-01
1.218080000000132713e+03 1.705531850341472730e-16 3.185263484075048215e-17 2.731409331242808156e-17 2.337223035168821880e-17 1.995655027680488247e-17 9.631852608736614085e-01
1.218085000000132823e+03 1.679002937682101373e-16 3.125818519066707856e-17 2.679728223173002430e-17 2.292396222470794016e-17 1.956863628791412077e-17 9.631852608736614085e-01
1.218090000000132932e+03 1.652832969437666259e-16 3.067383281711287139e-17 2.628939557411684355e-17 2.248356114110497846e-17 1.918763910901860082e-17 9.631852608736614085e-01
1.218095000000133041e+03 1.627018038172963993e-16 3.009942657451941456e-17 2.579029688586664639e-17 2.205090430679140017e-17 1.881344858778722160e-17 9.631852608736614085e-01
1.218100000000133150e+03 1.601554263083359763e-16 2.953481718491677422e-17 2.529985145318599895e-17 2.162587054110245230e-17 1.844595606130254910e-17 9.631852608736614085e-01
1.218105000000133259e+03 1.576437790079265224e-16 2.897985722217905201e-17 2.481792628651882973e-17 2.120834026134613000e-17 1.808505434099881453e-17 9.631852608736614085e-01
1.218110000000133368e+03 1.551664791864982924e-16 2.843440109626690699e-17 2.434439010487602509e-17 2.079819546739313310e-17 1.773063769765674463e-17 9.631852608736614085e-01
1.218115000000133477e+03 1.527231468012005537e-16 2.789830503747043495e-17 2.387911332018848111e-17 2.039531972630950438e-17 1.738260184645709105e-17 9.631852608736614085e-01
1.218120000000133587e+03 1.503134045026826589e-16 2.737142708065540666e-17 2.342196802168591347e-17 1.999959815703413742e-17 1.704084393209424889e-17 9.631852608736614085e-01
1.218125000000133696e+03 1.479368776413344536e-16 2.685362704951598943e-17 2.297282796030426982e-17 1.961091741510311688e-17 1.670526251395218591e-17 9.631852608736614085e-01
1.218130000000133805e+03 1.455931942729938823e-16 2.634476654083674100e-17 2.253156853312385835e-17 1.922916567742304824e-17 1.637575755134380732e-17 9.631852608736614085e-01
1.218135000000133914e+03 1.432819851641275853e-16 2.584470890876668586e-17 2.209806676784098760e-17 1.885423262709545400e-17 1.605223038881568194e-17 9.631852608736614085e-01
1.218140000000134023e+03 1.410028837964931662e-16 2.535331924910842923e-17 2.167220130727514193e-17 1.848600943829366919e-17 1.573458374151960899e-17 9.631852608736614085e-01
1.218145000000134132e+03 1.387555263712896346e-16 2.487046438362500200e-17 2.125385239391416409e-17 1.812438876119492938e-17 1.542272168065246441e-17 9.631852608736614085e-01
1.218150000000134241e+03 1.365395518128040397e-16 2.439601284436710192e-17 2.084290185449966355e-17 1.776926470696880681e-17 1.511654961896579674e-17 9.631852608736614085e-01
1.218155000000134351e+03 1.343546017715606027e-16 2.392983485802340294e-17 2.043923308465501096e-17 1.742053283282416087e-17 1.481597429634671316e-17 9.631852608736614085e-01
1.218160000000134460e+03 1.322003206269809776e-16 2.347180233029632367e-17 2.004273103355757355e-17 1.707809012711614062e-17 1.452090376547122057e-17 9.631852608736614085e-01
1.218165000000134569e+03 1.300763554895618280e-16 2.302178883030633979e-17 1.965328218865804489e-17 1.674183499451512525e-17 1.423124737753157790e-17 9.631852608736614085e-01
1.218170000000134678e+03 1.279823562025769667e-16 2.257966957502651958e-17 1.927077456044819411e-17 1.641166724123909075e-17 1.394691576803870718e-17 9.631852608736614085e-01
1.218175000000134787e+03 1.259179753433133780e-16 2.214532141375032727e-17 1.889509766727943807e-17 1.608748806035105763e-17 1.366782084270120439e-17 9.631852608736614085e-01
1.218180000000134896e+03 1.238828682238444486e-16 2.171862281259490970e-17 1.852614252023405768e-17 1.576920001712319434e-17 1.339387576338173560e-17 9.631852608736614085e-01
1.218185000000135005e+03 1.218766928913526372e-16 2.129945383904181998e-17 1.816380160805107362e-17 1.545670703446918482e-17 1.312499493413243787e-17 9.631852608736614085e-01
1.218190000000135115e+03 1.198991101280036256e-16 2.088769614651812710e-17 1.780796888210836235e-17 1.514991437844601589e-17 1.286109398731012764e-17 9.631852608736614085e-01
1.218195000000135224e+03 1.179497834503844782e-16 2.048323295901936913e-17 1.745853974146313238e-17 1.484872864382695618e-17 1.260208976977245822e-17 9.631852608736614085e-01
1.218200000000135333e+03 1.160283791085078767e-16 2.008594905577702150e-17 1.711541101795221842e-17 1.455305773974694700e-17 1.234790032915617587e-17 9.631852608736614085e-01
1.218205000000135442e+03 1.141345660843936009e-16 1.969573075597243116e-17 1.677848096135415007e-17 1.426281087542165307e-17 1.209844490023832636e-17 9.631852608736614085e-01
1.218210000000135551e+03 1.122680160902325287e-16 1.931246590349921623e-17 1.644764922461447114e-17 1.397789854594171081e-17 1.185364389138154006e-17 9.631852608736614085e-01
1.218215000000135660e+03 1.104284035661406875e-16 1.893604385177610363e-17 1.612281684913595210e-17 1.369823251814305545e-17 1.161341887106399931e-17 9.631852608736614085e-01
1.218220000000135769e+03 1.086154056775098771e-16 1.856635544861237365e-17 1.580388625013530091e-17 1.342372581655499262e-17 1.137769255449549947e-17 9.631852608736614085e-01
1.218225000000135879e+03 1.068287023119643061e-16 1.820329302112747421e-17 1.549076120206795636e-17 1.315429270942666137e-17 1.114638879031983485e-17 9.631852608736614085e-01
1.218230000000135988e+03 1.050679760759258668e-16 1.784675036072702930e-17 1.518334682412217168e-17 1.288984869483355583e-17 1.091943254740489142e-17 9.631852608736614085e-01
1.218235000000136097e+03 1.033329122908003870e-16 1.749662270813668697e-17 1.488154956578411722e-17 1.263031048686468015e-17 1.069674990172074838e-17 9.631852608736614085e-01
1.218240000000136206e+03 1.016231989887879283e-16 1.715280673849585914e-17 1.458527719247523170e-17 1.237559600189172029e-17 1.047826802330683011e-17 9.631852608736614085e-01
1.218245000000136315e+03 9.993852690832566004e-17 1.681520054651288163e-17 1.429443877126314090e-17 1.212562434492114031e-17 1.026391516332872172e-17 9.631852608736614085e-01
1.218250000000136424e+03 9.827858948917014926e-17 1.648370363168324300e-17 1.400894465664753049e-17 1.188031579603010882e-17 1.005362064122528911e-17 9.631852608736614085e-01
1.218255000000136533e+03 9.664308286712637746e-17 1.615821688357271255e-17 1.372870647642214229e-17 1.163959179688721425e-17 9.847314831946730724e-18 9.631852608736614085e-01
1.218260000000136642e+03 9.503170586842867183e-17 1.583864256716660640e-17 1.345363711761413453e-17 1.140337493735893327e-17 9.644929153284260353e-18 9.631852608736614085e-01
1.218265000000136752e+03 9.344416000378328937e-17 1.552488430828697563e-17 1.318365071250199065e-17 1.117158894220258575e-17 9.446396053291843276e-18 9.631852608736614085e-01
1.218270000000136861e+03 9.188014946207635140e-17 1.521684707907906944e-17 1.291866262471310617e-17 1.094415865784664533e-17 9.251648997800679005e-18 9.631852608736614085e-01
1.218275000000136970e+03 9.033938110375595382e-17 1.491443718356857379e-17 1.265858943540206280e-17 1.072101003925919438e-17 9.060622458026778864e-18 9.631852608736614085e-01
1.218280000000137079e+03 8.882156445389482570e-17 1.461756224329093856e-17 1.240334892951074376e-17 1.050207013690527375e-17 8.873251898272247001e-18 9.631852608736614085e-01
1.218285000000137188e+03 8.732641169493957588e-17 1.432613118299413019e-17 1.215286008211126411e-17 1.028726708379378823e-17 8.689473763720628424e-18 9.631852608736614085e-01
1.218290000000137297e+03 8.585363765915361509e-17 1.404005421641624927e-17 1.190704304483264204e-17 1.007653008261462413e-17 8.509225468326729312e-18 9.631852608736614085e-01
1.218295000000137406e+03 8.440295982076052038e-17 1.375924283213905271e-17 1.166581913237215406e-17 9.869789392966827927e-18 8.332445382801370252e-18 9.631852608736614085e-01
1.218300000000137516e+03 8.297409828779428847e-17 1.348360977951880442e-17 1.142911080909234789e-17 9.666976318677996893e-18 8.159072822691318939e-18 9.631852608736614085e-01
1.218305000000137625e+03 8.156677579366249300e-17 1.321306905469546356e-17 1.119684167570441554e-17 9.468023195216023530e-18 7.989048036554822957e-18 9.631852608736614085e-01
1.218310000000137734e+03 8.018071768842955645e-17 1.294753588668146602e-17 1.096893645603892044e-17 9.272863377193303086e-18 7.822312194232981453e-18 9.631852608736614085e-01
1.218315000000137843e+03 7.881565192982647214e-17 1.268692672353111461e-17 1.074532098390452110e-17 9.081431225964059021e-18 7.658807375217209935e-18 9.631852608736614085e-01
1.218320000000137952e+03 7.747130907399276967e-17 1.243115921859161786e-17 1.052592219003548314e-17 8.893662097315331848e-18 7.498476557113130985e-18 9.631852608736614085e-01
1.218325000000138061e+03 7.614742226595749059e-17 1.218015221683688835e-17 1.031066808912871635e-17 8.709492329251925617e-18 7.341263604200966392e-18 9.631852608736614085e-01
1.218330000000138170e+03 7.484372722986564549e-17 1.193382574128494028e-17 1.009948776697105151e-17 8.528859229875892902e-18 7.187113256092758875e-18 9.631852608736614085e-01
1.218335000000138280e+03 7.355996225895582256e-17 1.169210097949994163e-17 9.892311367657154585e-18 8.351701065360766306e-18 7.035971116486472710e-18 9.631852608736614085e-01
1.218340000000138389e+03 7.229586820529572661e-17 1.145490027017974226e-17 9.689070080899129059e-18 8.177957048021083433e-18 6.887783642017200514e-18 9.631852608736614085e-01
1.218345000000138498e+03 7.105118846928144211e-17 1.122214708982973440e-17 9.489696129427929624e-18 8.007567324477367114e-18 6.742498131205499290e-18 9.631852608736614085e-01
1.218350000000138607e+03 6.982566898890628704e-17 1.099376603952390855e-17 9.294122756487400815e-18 7.840472963916942986e-18 6.600062713503032941e-18 9.631852608736614085e-01
1.218355000000138716e+03 6.861905822880612344e-17 1.076968283175390587e-17 9.102284213421396585e-18 7.676615946450873302e-18 6.460426338435528160e-18 9.631852608736614085e-01
1.218360000000138825e+03 6.743110716908583289e-17 1.054982427736674653e-17 8.914115747354418428e-18 7.515939151567191863e-18 6.323538764843079925e-18 9.631852608736614085e-01
1.218365000000138934e+03 6.626156929393434038e-17 1.033411827259196744e-17 8.729553588966229626e-18 7.358386346680734347e-18 6.189350550217874373e-18 9.631852608736614085e-01
1.218370000000139044e+03 6.511020058003257445e-17 1.012249378615893203e-17 8.548534940360918657e-18 7.203902175779668814e-18 6.057813040139309812e-18 9.631852608736614085e-01
1.218375000000139153e+03 6.397675948476151273e-17 9.914880846504859024e-18 8.370997963030746077e-18 7.052432148168974440e-18 5.928878357806396448e-18 9.631852608736614085e-01
1.218380000000139262e+03 6.286100693421519404e-17 9.711210529074197302e-18 8.196881765915127722e-18 6.903922627310964783e-18 5.802499393667571195e-18 9.631852608736614085e-01
1.218385000000139371e+03 6.176270631102460095e-17 9.511414943709972390e-18 8.026126393555133256e-18 6.758320819762938774e-18 5.678629795147684118e-18 9.631852608736614085e-01
1.218390000000139480e+03 6.068162344199794734e-17 9.315427222137680817e-18 7.858672814343769683e-18 6.615574764212142787e-18 5.557223956472158066e-18 9.631852608736614085e-01
1.218395000000139589e+03 5.961752658558374353e-17 9.123181505542049744e-18 7.694462908872341029e-18 6.475633320608008347e-18 5.438237008588216702e-18 9.631852608736614085e-01
1.218400000000139698e+03 5.857018641916097743e-17 8.934612932237469184e-18 7.533439458373076796e-18 6.338446159391794134e-18 5.321624809183000689e-18 9.631852608736614085e-01
1.218405000000139808e+03 5.753937602616279687e-17 8.749657625432198538e-18 7.375546133258355806e-18 6.203963750823579120e-18 5.207343932798476484e-18 9.631852608736614085e-01
1.218410000000139917e+03 5.652487088303842610e-17 8.568252681087099304e-18 7.220727481756590167e-18 6.072137354406674638e-18 5.095351661042929752e-18 9.631852608736614085e-01
1.218415000000140026e+03 5.552644884605931925e-17 8.390336155868961761e-18 7.068928918645052846e-18 5.942919008409380649e-18 4.985605972898893174e-18 9.631852608736614085e-01
1.218420000000140135e+03 5.454389013797448724e-17 8.215847055199092779e-18 6.920096714079727428e-18 5.816261519484058483e-18 4.878065535127301417e-18 9.631852608736614085e-01
1.218425000000140244e+03 5.357697733452026141e-17 8.044725321397275671e-18 6.774177982522284833e-18 5.692118452383449180e-18 4.772689692767644467e-18 9.631852608736614085e-01
1.218430000000140353e+03 5.262549535078953514e-17 7.876911821921502688e-18 6.631120671764354167e-18 5.570444119774199663e-18 4.669438459733860483e-18 9.631852608736614085e-01
1.218435000000140462e+03 5.168923142746605474e-17 7.712348337703803727e-18 6.490873552049056878e-18 5.451193572147388008e-18 4.568272509505784819e-18 9.631852608736614085e-01
1.218440000000140572e+03 5.076797511692841894e-17 7.550977551582252885e-18 6.353386205289963705e-18 5.334322587826009254e-18 4.469153165915805465e-18 9.631852608736614085e-01
1.218445000000140681e+03 4.986151826922869872e-17 7.392743036829567339e-18 6.218609014387371934e-18 5.219787663069261542e-18 4.372042394030504589e-18 9.631852608736614085e-01
1.218450000000140790e+03 4.896965501795103941e-17 7.237589245778392532e-18 6.086493152642028562e-18 5.107546002273458473e-18 4.276902791126952592e-18 9.631852608736614085e-01
1.218455000000140899e+03 4.809218176595487955e-17 7.085461498543453932e-18 5.956990573266190717e-18 4.997555508269345805e-18 4.183697577763348088e-18 9.631852608736614085e-01
1.218460000000141008e+03 4.722889717100753197e-17 6.936305971840718651e-18 5.830053998991999476e-18 4.889774772715683845e-18 4.092390588943670995e-18 9.631852608736614085e-01
1.218465000000141117e+03 4.637960213131084798e-17 6.790069687903741025e-18 5.705636911777126234e-18 4.784163066588895987e-18 4.002946265376037508e-18 9.631852608736614085e-01
1.218470000000141226e+03 4.554409977092707382e-17 6.646700503497192173e-18 5.583693542607626157e-18 4.680680330768423649e-18 3.915329644824347123e-18 9.631852608736614085e-01
1.218475000000141335e+03 4.472219542510785586e-17 6.506147099027749922e-18 5.464178861397797641e-18 4.579287166717719032e-18 3.829506353552908164e-18 9.631852608736614085e-01
1.218480000000141445e+03 4.391369662553163322e-17 6.368358967752304442e-18 5.347048566987026976e-18 4.479944827260431983e-18 3.745442597863588834e-18 9.631852608736614085e-01
1.218485000000141554e+03 4.311841308545350998e-17 6.233286405083582803e-18 5.232259077233487270e-18 4.382615207451626854e-18 3.663105155725215693e-18 9.631852608736614085e-01
1.218490000000141663e+03 4.233615668477200726e-17 6.100880497993148556e-18 5.119767519204348019e-18 4.287260835543718917e-18 3.582461368494661035e-18 9.631852608736614085e-01
1.218495000000141772e+03 4.156674145501758872e-17 5.971093114511753216e-18 5.009531719462593183e-18 4.193844864046721247e-18 3.503479132729343374e-18 9.631852608736614085e-01
1.218500000000141881e+03 4.080998356426652778e-17 5.843876893327051213e-18 4.901510194450024823e-18 4.102331060882641084e-18 3.426126892090608714e-18 9.631852608736614085e-01
1.218505000000141990e+03 4.006570130198514547e-17 5.719185233478548103e-18 4.795662140966322113e-18 4.012683800633494103e-18 3.350373629337613966e-18 9.631852608736614085e-01
1.218510000000142099e+03 3.933371506380795658e-17 5.596972284149765111e-18 4.691947426743950025e-18 3.924868055882770970e-18 3.276188858411226780e-18 9.631852608736614085e-01
1.218515000000142209e+03 3.861384733625437708e-17 5.477192934557469767e-18 4.590326581118614948e-18 3.838849388649830022e-18 3.203542616607501161e-18 9.631852608736614085e-01
1.218520000000142318e+03 3.790592268138776461e-17 5.359802803937872494e-18 4.490760785795026101e-18 3.754593941916924085e-18 3.132405456840232731e-18 9.631852608736614085e-01
1.218525000000142427e+03 3.720976772142083487e-17 5.244758231629629677e-18 4.393211865707680020e-18 3.672068431248474728e-18 3.062748439992167627e-18 9.631852608736614085e-01
1.218530000000142536e+03 3.652521112327158933e-17 5.132016267253570021e-18 4.297642279976393093e-18 3.591240136502097807e-18 2.994543127354273395e-18 9.631852608736614085e-01
1.218535000000142645e+03 3.585208358307336579e-17 5.021534660988800599e-18 4.204015112956240101e-18 3.512076893631101445e-18 2.927761573152683217e-18 9.631852608736614085e-01
1.218540000000142754e+03 3.519021781064328261e-17 4.913271853945216486e-18 4.112294065381564422e-18 3.434547086577872880e-18 2.862376317162744562e-18 9.631852608736614085e-01
1.218545000000142863e+03 3.453944851391221990e-17 4.807186968631994113e-18 4.022443445603785644e-18 3.358619639257873384e-18 2.798360377409656102e-18 9.631852608736614085e-01
1.218550000000142973e+03 3.389961238332057760e-17 4.703239799521976679e-18 3.934428160922560086e-18 3.284264007633649992e-18 2.735687242955196010e-18 9.631852608736614085e-01
1.218555000000143082e+03 3.327054807618326195e-17 4.601390803711651933e-18 3.848213709010017660e-18 3.211450171878487715e-18 2.674330866769986587e-18 9.631852608736614085e-01
1.218560000000143191e+03 3.265209620102762253e-17 4.501601091676448089e-18 3.763766169427628259e-18 3.140148628629231152e-18 2.614265658690755947e-18 9.631852608736614085e-01
1.218565000000143300e+03 3.204409930190735993e-17 4.403832418121126762e-18 3.681052195235330203e-18 3.070330383327722762e-18 2.555466478462079089e-18 9.631852608736614085e-01
1.218570000000143409e+03 3.144640184269684133e-17 4.308047172924867723e-18 3.600039004692537877e-18 3.001966942650481087e-18 2.497908628861998216e-18 9.631852608736614085e-01
1.218575000000143518e+03 3.085885019136796249e-17 4.214208372180867500e-18 3.520694373050565549e-18 2.935030307025993756e-18 2.441567848911020037e-18 9.631852608736614085e-01
1.218580000000143627e+03 3.028129260425432634e-17 4.122279649330055880e-18 3.442986624436095296e-18 2.869492963239248576e-18 2.386420307163835602e-18 9.631852608736614085e-01
1.218585000000143737e+03 2.971357921030465491e-17 4.032225246388578989e-18 3.366884623825193679e-18 2.805327877122866372e-18 2.332442595083360170e-18 9.631852608736614085e-01
1.218590000000143846e+03 2.915556199532969305e-17 3.944010005268750079e-18 3.292357769107485052e-18 2.742508486334394922e-18 2.279611720496250692e-18 9.631852608736614085e-01
1.218595000000143955e+03 2.860709478624522345e-17 3.857599359193062009e-18 3.219375983239976141e-18 2.681008693219216257e-18 2.227905101129627438e-18 9.631852608736614085e-01
1.218600000000144064e+03 2.806803323531458847e-17 3.772959324200891657e-18 3.147909706490079292e-18 2.620802857758476841e-18 2.177300558228113834e-18 9.631852608736614085e-01
1.218605000000144173e+03 2.753823480439344001e-17 3.690056490747526485e-18 3.077929888767374105e-18 2.561865790601588788e-18 2.127776310250885590e-18 9.631852608736614085e-01
1.218610000000144282e+03 2.701755874918019626e-17 3.608858015395077210e-18 3.009407982043575881e-18 2.504172746182659271e-18 2.079310966647884416e-18 9.631852608736614085e-01
1.218615000000144391e+03 2.650586610347467666e-17 3.529331612594899893e-18 2.942315932860266008e-18 2.447699415920346580e-18 2.031883521714724069e-18 9.631852608736614085e-01
1.218620000000144501e+03 2.600301966344804599e-17 3.451445546561063663e-18 2.876626174923826523e-18 2.392421921500525010e-18 1.985473348525727147e-18 9.631852608736614085e-01
1.218625000000144610e+03 2.550888397192683779e-17 3.375168623234454244e-18 2.812311621787106234e-18 2.338316808241308295e-18 1.940060192944323024e-18 9.631852608736614085e-01
1.218630000000144719e+03 2.502332530269388582e-17 3.300470182337048757e-18 2.749345659617275292e-18 2.285361038539634241e-18 1.895624167710385526e-18 9.631852608736614085e-01
1.218635000000144828e+03 2.454621164480876448e-17 3.227320089515922676e-18 2.687702140049325862e-18 2.233531985399104734e-18 1.852145746603694531e-18 9.631852608736614085e-01
1.218640000000144937e+03 2.407741268695039749e-17 3.155688728576502064e-18 2.627355373124727022e-18 2.182807426038229473e-18 1.809605758683131681e-18 9.631852608736614085e-01
1.218645000000145046e+03 2.361679980178458644e-17 3.085546993804578848e-18 2.568280120314626825e-18 2.133165535578711732e-18 1.767985382600732373e-18 9.631852608736614085e-01
1.218650000000145155e+03 2.316424603035885381e-17 3.016866282376632280e-18 2.510451587627100024e-18 2.084584880812959561e-18 1.727266140990224243e-18 9.631852608736614085e-01
1.218655000000145264e+03 2.271962606652710847e-17 2.949618486857932756e-18 2.453845418797863671e-18 2.037044414050454580e-18 1.687429894929191445e-18 9.631852608736614085e-01
1.218660000000145374e+03 2.228281624140659298e-17 2.883775987787916830e-18 2.398437688563878190e-18 1.990523467042141344e-18 1.648458838474459325e-18 9.631852608736614085e-01
1.218665000000145483e+03 2.185369450786961464e-17 2.819311646352357737e-18 2.344204896019339743e-18 1.945001744982437853e-18 1.610335493269840714e-18 9.631852608736614085e-01
1.218670000000145592e+03 2.143214042507217432e-17 2.756198797141763256e-18 2.291123958053338946e-18 1.900459320588074097e-18 1.573042703225845355e-18 9.631852608736614085e-01
1.218675000000145701e+03 2.101803514302182876e-17 2.694411240995503656e-18 2.239172202868805781e-18 1.856876628253294118e-18 1.536563629270476568e-18 9.631852608736614085e-01
1.218680000000145810e+03 2.061126138718717148e-17 2.633923237931135077e-18 2.188327363581929095e-18 1.814234458280683166e-18 1.500881744170731113e-18 9.631852608736614085e-01
1.218685000000145919e+03 2.021170344315094139e-17 2.574709500158334018e-18 2.138567571901693256e-18 1.772513951187099974e-18 1.465980827423917670e-18 9.631852608736614085e-01
1.218690000000146028e+03 1.981924714130879900e-17 2.516745185176939885e-18 2.089871351888713036e-18 1.731696592084015397e-18 1.431844960218386604e-18 9.631852608736614085e-01
1.218695000000146138e+03 1.943377984161621092e-17 2.460005888958529359e-18 2.042217613792969230e-18 1.691764205131630161e-18 1.398458520462819375e-18 9.631852608736614085e-01
1.218700000000146247e+03 1.905519041838488767e-17 2.404467639210942872e-18 1.995585647969635726e-18 1.652698948066245934e-18 1.365806177883635967e-18 9.631852608736614085e-01
1.218705000000146356e+03 1.868336924513134798e-17 2.350106888725250906e-18 1.949955118872624776e-18 1.614483306800088340e-18 1.333872889189701627e-18 9.631852608736614085e-01
1.218710000000146465e+03 1.831820817947904553e-17 2.296900508804436341e-18 1.905306059124976109e-18 1.577100090093147424e-18 1.302643893303866267e-18 9.631852608736614085e-01
1.218715000000146574e+03 1.795960054811623358e-17 2.244825782773498955e-18 1.861618863665732033e-18 1.540532424296192600e-18 1.272104706660507787e-18 9.631852608736614085e-01
1.218720000000146683e+03 1.760744113181117312e-17 2.193860399569999479e-18 1.818874283972478867e-18 1.504763748164532578e-18 1.242241118568658142e-18 9.631852608736614085e-01
1.218725000000146792e+03 1.726162615048665028e-17 2.143982447414873703e-18 1.777053422359030831e-18 1.469777807741690608e-18 1.213039186639831395e-18 9.631852608736614085e-01
1.218730000000146902e+03 1.692205324835536558e-17 2.095170407562542908e-18 1.736137726347657062e-18 1.435558651312550699e-18 1.184485232280154921e-18 9.631852608736614085e-01
1.218735000000147011e+03 1.658862147911789579e-17 2.047403148130032867e-18 1.696108983115102941e-18 1.402090624425128775e-18 1.156565836245952491e-18 9.631852608736614085e-01
1.218740000000147120e+03 1.626123129122500958e-17 2.000659918004249017e-18 1.656949314011962975e-18 1.369358364980549868e-18 1.129267834262314700e-18 9.631852608736614085e-01
1.218745000000147229e+03 1.593978451320564670e-17 1.954920340827006041e-18 1.618641169154555296e-18 1.337346798390364680e-18 1.102578312703884631e-18 9.631852608736614085e-01
1.218750000000147338e+03 1.562418433906238158e-17 1.910164409057002206e-18 1.581167322088889131e-18 1.306041132800797407e-18 1.076484604337333382e-18 9.631852608736614085e-01
1.218755000000147447e+03 1.531433531373562893e-17 1.866372478108334004e-18 1.544510864525882414e-18 1.275426854383061640e-18 1.050974284124785093e-18 9.631852608736614085e-01
1.218760000000147556e+03 1.501014331863819344e-17 1.823525260564725652e-18 1.508655201147397208e-18 1.245489722689309627e-18 1.026035165087666112e-18 9.631852608736614085e-01
1.218765000000147666e+03 1.471151555726149181e-17 1.781603820469041652e-18 1.473584044482248773e-18 1.216215766073387171e-18 1.001655294230262031e-18 9.631852608736614085e-01
1.218770000000147775e+03 1.441836054085476914e-17 1.740589567687272362e-18 1.439281409851751881e-18 1.187591277175927481e-18 9.778229485223705349e-19 9.631852608736614085e-01
1.218775000000147884e+03 1.413058807417876089e-17 1.700464252346579283e-18 1.405731610383990856e-18 1.159602808472990120e-18 9.545266309404851801e-19 9.631852608736614085e-01
